bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
bottlenecks/Clean clothes/Bottoms/shorts241.jpg.txt,0.034326609,0.040195398,0.097326286,0.037387051,0.167727649,0.015215672,0.065210767,0.005034039,0.002272097,0.015399715,0.028218653,0.011609059,0.443392754,0.005616813,0.030820893,0.00024653,0.077501252,7.75E-05,0.002854884,0.000597627,0.007567955,0.001338155,2.23E-05,0.000040584,2.38E-05,0.000794711,0.001998311,0.012015522,1.83E-06,0.001280086,0.000774373,0.000223433,0.892887533,0.002533245,0.997466803,0.239696533,0.706781864,0.053521585,0,0,0,0.002054627,0.001834998,0.001013008,0.004775685,0.00291476,0.026777398,0.000372589,0.000790291,0.001740262,0.007800671,0.234475195,0.042912755,0.713071048,0.012387495,0.491020739,0.451429099,0.045162663
bottlenecks/Clean clothes/Bottoms/pants208.jpg.txt,0.006993697,0.004300157,0.278591305,0.005570174,0.118019819,0.023929587,0.439561755,0.007557569,0.003004754,0.00304243,0.006995444,0.006686734,0.038896781,0.023279773,0.033397667,0.00017241,0.09507931,0.000128454,0.005036525,0.002673438,0.573290944,0.000282858,0.00015472,0.000183786,0.000031832,0.000201915,0.000972922,0.00235894,1.57E-05,0.000813698,8.83E-05,2.87E-05,0.318657965,0.86136049,0.138639525,0.651579738,0.197080314,0.151339918,0.067637011,0.009179737,0.013975882,0.005634116,0.005450639,0.018857403,0.072741374,0.202493459,0.137080193,0.042317521,0.039144311,0.002312142,0.094740421,0.008166342,0.115898699,0.778882325,0.018241605,0.814078212,0.144845635,0.022834543
bottlenecks/Clean clothes/Bottoms/jeans258.jpg.txt,0.003053275,0.002158566,0.018635813,0.001834061,0.494296432,0.298140585,0.136303112,0.003007574,0.019079728,0.006032114,0.000306978,0.000494717,0.007718058,0.001956199,0.006874397,0.000108234,5.23E-05,4.04E-05,0.001200281,0.000220279,0.001757491,8.84E-05,1.96E-05,0.000143924,3.32E-06,2.30E-05,2.40E-05,8.50E-05,3.35E-06,0.000156218,2.52E-05,3.06E-05,0.996126711,0.986196697,0.013803333,0.823658109,0.171140447,0.005201444,0.1279075,0.003192339,0.099769868,0.004505178,0.000853764,0.007314108,0.038638435,0.010495255,0.000776536,0.010856725,0.019182636,0.008470967,0.037936177,0.068179295,0.198325932,0.687087596,0.25579387,0.64460212,0.093239784,0.006364279
bottlenecks/Clean clothes/Bottoms/shorts218.jpg.txt,0.000728389,0.004551421,0.290327549,0.006078301,0.186424077,0.074726693,0.361641407,0.023448469,0.010744243,0.005982451,0.00018588,0.000328591,0.009084985,0.012408723,0.013278566,6.02E-05,0.001862234,0.000478263,0.00506564,0.001393254,0.039929282,0.000422104,0.003196773,0.000203981,0.000053533,0.000534547,0.000286482,0.004105901,0.000176616,0.000768899,0.000338937,0.000364914,0.940818608,0.467479497,0.532520473,0.5500772,0.398734421,0.051188331,0.110944599,0.080308974,0.097300708,0.010462603,0.002388627,0.008125585,0.022676924,0.020368753,0.005065477,0.010447398,0.017118912,0.004866986,0.040453669,0.08022508,0.007464195,0.86699003,0.013120191,0.560160339,0.418599218,0.00812017
bottlenecks/Clean clothes/Bottoms/pants84.jpg.txt,0.011926874,0.0301618,0.032922685,0.020764319,0.634807646,0.047639933,0.034966704,0.007572165,0.013521113,0.056784917,0.002075865,0.001492844,0.023675302,0.052491002,0.029015109,0.000181675,0.007603093,0.00051686,0.002062372,0.001724786,0.008702731,8.64E-05,0.000135934,0.000573681,5.57E-05,0.000263094,0.00015721,0.000825591,2.55E-05,0.000409765,0.000140794,0.000265861,0.976450622,0.985113621,0.014886407,0.729448497,0.233802795,0.036748733,0.065909751,0.005749927,0.027499752,0.005013347,0.001491046,0.009588286,0.028068109,0.009627421,0.010222506,0.004711149,0.005277553,0.005821458,0.261612654,0.183333665,0.388396919,0.160835311,0.032032356,0.727718413,0.23164776,0.00860142
bottlenecks/Clean clothes/Bottoms/jeans228.jpg.txt,7.09E-05,0.000223524,0.057108816,0.00048316,0.036478147,0.254000187,0.644742012,0.002884331,0.000596184,0.000405308,0.000125737,0.000121293,0.000656997,0.001379459,0.000704439,1.95E-05,4.65E-05,4.51E-05,0.001092793,4.72E-05,0.0017835,0.0001621,1.79E-05,8.22E-05,8.45E-06,3.28E-05,2.03E-05,0.000214818,8.51E-06,0.000163592,6.40E-05,8.12E-05,0.996128917,0.899487615,0.100512385,0.814401388,0.12097241,0.064626202,0.18464376,0.004298908,0.241150528,0.007971556,0.001515052,0.006842167,0.044469968,0.058020387,0.000670042,0.003989178,0.011113452,0.004842085,0.011874275,0.043117479,0.018238192,0.921927989,0.044875171,0.584050596,0.362588406,0.008485855
bottlenecks/Clean clothes/Bottoms/shorts233.jpg.txt,0.362472564,0.090550616,0.076969065,0.034780096,0.08306206,0.066882744,0.036435187,0.035432652,0.117059574,0.011714999,0.003664544,0.001563434,0.007233259,0.044517692,0.027616527,4.51E-05,0.003398416,0.000963535,0.000893604,0.000556182,0.033296738,0.000538249,7.55E-05,1.26E-05,2.05E-05,0.000606059,0.000321189,0.001420502,1.12E-05,0.000673111,0.000229883,6.81E-05,0.956914723,0.041890267,0.958109736,0.636760414,0.312848538,0.050391085,0.074107222,0.022477381,0.012717128,0.01263394,0.010922632,0.009486085,0.004574865,0.007200575,0.015186746,0.009373178,0.004989779,0.005813768,0.030927699,0.730665445,0.005372976,0.227220044,0.036565039,0.556169033,0.385867924,0.021397943
bottlenecks/Clean clothes/Bottoms/jeans99.jpg.txt,9.16E-05,0.000138365,0.021147247,0.00036231,0.007161875,0.449863344,0.518724144,0.000713843,0.000446383,0.0002222,0.000143095,2.72E-05,0.000240725,0.000557674,0.000127454,3.25E-05,7.68E-05,7.33E-05,0.00077383,0.000403819,0.002193841,0.000132728,4.61E-06,0.000813722,8.64E-05,0.00019958,2.86E-05,0.000239468,3.05E-05,0.000253929,0.000147425,0.000122928,0.994418502,0.959598124,0.040401936,0.829226673,0.075370826,0.095402494,0.289980918,0.009319861,0.412413299,0.006756269,0.002449099,0.007580494,0.01265825,0.014931108,0.000449178,0.00690391,0.005988193,0.003987616,0.08487796,0.010332967,0.004061383,0.896740079,0.188534528,0.569402754,0.226538718,0.015523904
bottlenecks/Clean clothes/Bottoms/shorts192.jpg.txt,0.000928401,0.006298117,0.453119665,0.004826415,0.328584939,0.000679442,0.057545874,0.097727716,0.004280037,0.018534558,0.002425614,0.001353318,0.011534344,0.003891896,0.008163142,0.000106514,0.000545711,8.40E-05,0.003094342,0.00016157,0.001780528,0.000181639,4.04E-05,0.00001468,5.73E-06,0.000300939,1.45E-05,0.001074964,2.23E-06,8.92E-05,0.000333795,4.89E-05,0.99222672,0.025783427,0.97421658,0.39580822,0.399769485,0.20442231,0,0,0,0.002584758,0.002380964,0.001216775,0.002365723,0.002783902,0.001779104,0.000721075,0.000627615,0.007679216,0.072240435,0.36962229,0.004019768,0.546438336,0.040028539,0.894167841,0.056800593,0.009003077
bottlenecks/Clean clothes/Bottoms/pants465.jpg.txt,0.000119187,0.001959061,0.872073531,0.008307483,0.044614382,0.006083266,0.049675215,0.001396806,0.001012867,0.004661489,0.000292891,0.000074396,0.002471033,0.005792825,0.001404984,6.06E-05,0.000995554,0.000093546,0.000682649,0.000109288,0.00196077,4.62E-05,0.000027851,0.000142812,7.17E-06,3.31E-05,3.55E-05,0.000352283,5.28E-06,0.000074855,5.53E-05,6.47E-05,0.995313048,0.987714648,0.01228538,0.851700068,0.120659269,0.02764062,0.093763948,0.003629566,0.028575396,0.006219494,0.000675779,0.00294979,0.008074165,0.010130847,0.001055468,0.00282912,0.001455316,0.00813523,0.155093014,0.040100016,0.087184697,0.709486961,0.013788048,0.785363913,0.195177078,0.005670921
bottlenecks/Clean clothes/Bottoms/jeans137.jpg.txt,0.000124947,0.000213535,0.08051233,0.000844796,0.03812651,0.111110605,0.760564268,0.001934328,0.001568832,0.000697744,9.72E-05,9.82E-05,0.000831537,0.002205599,0.001015129,5.45E-05,4.59E-05,7.56E-05,0.001370857,0.00010051,0.001421663,7.61E-05,1.31E-05,0.000216281,1.84E-05,3.76E-05,0.000017649,0.000248586,1.43E-05,0.000135113,0.000174221,3.97E-05,0.99599421,0.990329266,0.009670654,0.854511261,0.102520861,0.042967871,0.206161454,0.006928834,0.237825558,0.007499801,0.002623938,0.015839465,0.025645739,0.016680058,0.000724676,0.013700948,0.00438758,0.002084342,0.039992299,0.009517514,0.007851211,0.940554619,0.153089389,0.600869954,0.220280021,0.025760617
bottlenecks/Clean clothes/Bottoms/shorts54.jpg.txt,0.003522098,0.023950128,0.178187892,0.012338715,0.083245948,0.152172029,0.265126914,0.016412616,0.064329676,0.006575563,0.004693561,0.007693197,0.026282443,0.042070903,0.113352872,4.55E-05,0.003537385,0.0015899,0.000856064,0.012843668,0.034629006,0.002679928,0.014433894,7.92E-05,0.000015577,0.001212749,0.000890433,0.002570959,0.000155811,0.000635989,0.000315791,0.00042729,0.92312634,0.097883314,0.902116656,0.430803955,0.309212625,0.259983361,0.060736045,0.022782553,0.053715684,0.012143561,0.010185558,0.004583825,0.043048155,0.016752996,0.025877187,0.023100803,0.011869301,0.006109467,0.027200999,0.297770172,0.025820561,0.643098831,0.022771474,0.810074866,0.163550347,0.003603235
bottlenecks/Clean clothes/Bottoms/shorts302.jpg.txt,0.014288298,0.710193396,0.119802788,0.059576064,0.021881973,0.00261131,0.018387245,0.000870073,0.002178954,0.037655246,0.001956792,0.000353226,0.002207224,0.004721974,0.003260717,5.47E-05,0.041016124,0.000566983,0.003411945,0.00562891,0.024348486,0.000855095,1.13E-05,9.27E-05,0.000020974,0.002298996,0.001160856,0.004516319,2.46E-06,0.002154684,0.000631168,0.000331294,0.912951648,0.007235394,0.992764652,0.128523976,0.728489339,0.14298667,0,0,0,0.01132094,0.001852908,0.000320614,0.000500985,0.000919014,0.054954764,0.000855329,0.000568121,0.033824805,0.023463715,0.783512592,0.005964874,0.153234109,0.007931005,0.885228813,0.097998627,0.008841559
bottlenecks/Clean clothes/Bottoms/jeans128.jpg.txt,0.000157028,0.003936378,0.083576545,0.006886168,0.324324071,0.21006991,0.334302992,0.005287068,0.009768958,0.004502405,9.78E-05,7.08E-05,0.004802718,0.008430637,0.003646494,0.000139968,0.000111073,4.72E-05,0.004343399,8.94E-05,0.000812144,0.000040899,1.27E-05,0.000121466,6.10E-06,3.64E-05,2.73E-06,0.000129613,1.49E-05,0.000119175,3.86E-05,2.54E-05,0.994048595,0.994379461,0.005620543,0.779802978,0.185346484,0.034850527,0.190685645,0.033317432,0.233561888,0.034234595,0.001800719,0.010057457,0.041538712,0.033062272,0.000326931,0.022256417,0.011255747,0.011125079,0.032586437,0.032995123,0.035020582,0.888272762,0.236318961,0.497903109,0.249271244,0.016506596
bottlenecks/Clean clothes/Bottoms/pants409.jpg.txt,0.004343753,0.001351584,0.840278029,0.000500411,0.108924903,0.00089092,0.029500393,0.001634137,0.000226915,0.00740869,0.000256931,3.45E-05,0.001284436,0.003002098,0.000316265,4.61E-05,0.00081371,2.09E-05,0.00027953,4.21E-05,0.001463085,9.69E-06,1.22E-06,0.000185154,1.77E-05,4.31E-05,0.000004223,0.000557616,4.53E-06,6.16E-05,7.82E-05,1.93E-05,0.99639833,0.998924911,0.001075086,0.706735671,0.22986947,0.063394919,0.119403377,0.003482094,0.03307068,0.004214229,0.00026541,0.004515083,0.010761283,0.010476498,0.000446225,0.005998013,0.001014047,0.000645518,0.935531914,0.004725508,0.019760251,0.039336808,0.031644132,0.761974752,0.198560581,0.007820533
bottlenecks/Clean clothes/Bottoms/jeans115.jpg.txt,1.28E-05,9.89E-05,0.372673839,0.000318942,0.053791143,0.11362198,0.454092473,0.001024146,0.001171651,0.000177075,4.17E-05,6.82E-05,0.00075693,0.001802284,0.000335969,1.19E-05,7.72E-05,7.11E-05,0.001784574,0.000071238,0.001967868,5.78E-05,1.93E-05,6.95E-05,5.28E-06,2.66E-05,9.20E-06,0.000136817,3.42E-05,0.000120606,3.94E-05,5.02E-05,0.995459199,0.990735173,0.009264893,0.796027839,0.103370346,0.100601867,0.304371864,0.00673952,0.184698016,0.008659007,0.001817186,0.003817655,0.023176028,0.027027609,0.000701603,0.007722001,0.018980967,0.004955136,0.020788347,0.003965483,0.024017967,0.946273089,0.100900605,0.426204383,0.461953133,0.010941883
bottlenecks/Clean clothes/Bottoms/pants96.jpg.txt,0.001824709,0.002020909,0.353030264,0.01204067,0.553040743,0.004183408,0.046550926,0.002955389,0.001982812,0.008795101,0.000256346,0.000157147,0.007444741,0.004376577,0.001202653,0.000137594,0.022748686,5.80E-05,0.020577764,0.000356507,0.035162304,3.65E-05,0.000006755,0.00075916,0.000080976,0.00011013,0.000141856,0.000894291,1.95E-05,0.000466384,7.09E-05,0.000103166,0.918407142,0.986257136,0.013742929,0.189260975,0.757259131,0.053479869,0,0,0,0.005765648,0.001731902,0.003348079,0.009778624,0.013027894,0.004797869,0.004997938,0.00642613,0.0064687,0.44399026,0.05584757,0.176421911,0.31727156,0.017445875,0.621882379,0.339537561,0.021134261
bottlenecks/Clean clothes/Bottoms/jeans306.jpg.txt,0.000134376,0.000217324,0.792554617,0.002238486,0.047979873,0.013050161,0.133563638,0.000774039,0.001148176,0.002534275,9.27E-05,7.07E-05,0.001253094,0.003220426,0.001142304,2.59E-05,0.000191058,9.35E-05,0.003657751,0.000335516,0.00555158,7.47E-05,5.29E-05,0.000150183,0.000012472,0.000288548,0.000015594,0.000548949,0.00004478,0.000110587,8.86E-05,0.000172485,0.988610685,0.995579779,0.004420174,0.824499369,0.155351147,0.020149564,0.105214104,0.002615091,0.051785033,0.006290474,0.000661258,0.002371434,0.039096434,0.004786185,0.000849487,0.003232841,0.004627045,0.00567522,0.109360553,0.039821472,0.090028681,0.755114019,0.053874709,0.78556037,0.154453576,0.006111326
bottlenecks/Clean clothes/Bottoms/jeans210.jpg.txt,0.00034734,0.000501862,0.483544767,0.003151233,0.06727159,0.05721299,0.374960482,0.002029248,0.005739093,0.000785583,0.000143205,7.69E-05,0.001068252,0.001047107,0.002045405,0.000074859,0.000604701,7.96E-05,0.002813588,0.000403806,0.015010913,0.000258993,5.14E-05,0.000632192,0.000123968,0.000154315,4.21E-05,0.001006841,5.79E-05,0.000736423,0.000297865,0.000243481,0.977481902,0.979482889,0.020517083,0.698107183,0.21174714,0.090145677,0.224499136,0.016500136,0.160850108,0.014039614,0.004481481,0.009318549,0.028553726,0.011400467,0.001178544,0.010918825,0.018004248,0.009503163,0.091298603,0.025027752,0.082889386,0.791281045,0.05911088,0.56060487,0.342147857,0.038136415
bottlenecks/Clean clothes/Bottoms/jeans95.jpg.txt,0.000188236,0.004746791,0.557889521,0.005719125,0.233680546,0.071476594,0.097141206,0.002295217,0.005525074,0.004504241,2.65E-05,3.36E-05,0.004300064,0.008420715,0.003943012,0.000109577,0.00015012,2.03E-05,0.003516577,2.26E-05,0.001926133,9.98E-06,3.11E-06,4.20E-05,6.27E-06,8.93E-06,9.77E-07,0.000134239,7.03E-06,0.000150944,0.000025086,1.00E-05,0.993965805,0.995575309,0.004424675,0.668729723,0.29533425,0.035936005,0.323161244,0.012612473,0.20096013,0.014827545,0.001170328,0.00767228,0.026998902,0.009284565,0.000270914,0.004613427,0.008747865,0.016802002,0.04285511,0.036654133,0.031168949,0.872519851,0.227888018,0.505152285,0.235218734,0.031741031
bottlenecks/Clean clothes/Bottoms/pants264.jpg.txt,0.003871308,0.032396801,0.194663063,0.049959414,0.041249096,0.043772567,0.260242701,0.002598248,0.011652459,0.008972867,0.023353096,0.074639097,0.197857961,0.027394291,0.027305163,7.18E-05,0.005040665,0.000554529,0.000540479,0.000307021,0.000541735,7.00E-05,5.47E-06,8.09E-05,2.61E-06,4.87E-05,8.70E-05,0.000230645,9.04E-07,0.000163038,4.63E-05,2.26E-05,0.992257357,0.959330559,0.040669486,0.894103229,0.094130009,0.011766749,0.043491092,0.003866688,0.010007517,0.001725239,0.000457745,0.003428543,0.003831059,0.005227168,0.002885874,0.000875476,0.002668213,0.001967931,0.074567072,0.408242524,0.389318407,0.125904143,0.023293883,0.842481375,0.12100374,0.013221035
bottlenecks/Clean clothes/Bottoms/shorts179.jpg.txt,0.153224647,0.108431779,0.039651759,0.00632128,0.057954572,0.059440367,0.048327524,0.372981727,0.001547418,0.021737415,0.023682129,0.006888905,0.083926819,0.002269974,0.013572423,4.13E-05,0.529295921,0.000283596,0.002439399,0.000547104,0.00215352,0.000482587,5.51E-05,6.57E-05,2.54E-05,0.000334608,0.004349283,0.005024198,0.00001571,0.001594769,0.000284899,0.000312936,0.452735305,0.037765432,0.962234557,0.227822363,0.298153162,0.474024475,0,0,0,0.00073588,0.009457355,0.022979645,0.013981337,0.037837863,0.099442564,0.005688264,0.001119871,0.030181022,0.017044921,0.113826968,0.006410281,0.832536757,0.064001001,0.77405262,0.157170385,0.004776052
bottlenecks/Clean clothes/Bottoms/shorts406.jpg.txt,0.003597065,0.022584615,0.739725053,0.009582882,0.015709715,0.033877637,0.157527417,0.003472834,0.002496103,0.000930665,0.00181629,0.001418829,0.002040247,0.002794109,0.002365189,6.13E-05,0.026310254,0.003230713,0.009020001,0.007869182,0.026492029,0.01955325,0.001535266,0.00059037,7.43E-05,0.013765295,0.001137277,0.034676705,0.000402354,0.008173026,0.010458726,0.001891095,0.834820211,0.019652298,0.980347693,0.110719189,0.499975383,0.389305472,0,0,0,0.01024566,0.007401715,0.006417456,0.010796223,0.012638122,0.068918765,0.00142236,0.008491588,0.003646475,0.011109094,0.052276354,0.000973019,0.931995094,0.159977809,0.610099554,0.200608045,0.029314591
bottlenecks/Clean clothes/Bottoms/jeans273.jpg.txt,2.19E-05,2.09E-05,0.630677223,7.30E-05,0.168684021,0.003654212,0.193604514,0.000426033,0.000210003,0.000352522,1.81E-05,4.09E-05,0.001544501,0.000405205,0.000254033,1.29E-05,0.000166669,2.13E-05,0.001059577,2.57E-05,0.002535397,1.19E-05,1.96E-06,4.65E-05,7.08E-06,1.55E-05,0.000002948,0.000298254,3.88E-06,2.01E-05,1.09E-05,1.46E-05,0.995757759,0.996713519,0.003286521,0.921204329,0.070565984,0.00822968,0.400627583,0.002089598,0.050374832,0.009700302,0.000985605,0.003625656,0.009945612,0.005902848,0.000456901,0.009481038,0.006995053,0.000317384,0.065977879,0.005844969,0.009490918,0.918368876,0.131661758,0.630339921,0.221735805,0.01626249
bottlenecks/Clean clothes/Bottoms/jeans163.jpg.txt,8.34E-05,0.000882692,0.232725695,0.005283747,0.395983577,0.107791632,0.236247867,0.004931605,0.00399802,0.0030807,9.98E-05,0.00011698,0.002076853,0.005233967,0.001373112,9.03E-05,0.000120199,0.000153111,0.006892569,0.000268829,0.008776927,9.51E-05,6.27E-05,0.000672231,0.00003531,0.000112823,0.000069484,0.000544978,5.91E-05,0.00019461,0.000129981,0.000151881,0.981660128,0.990053475,0.009946508,0.882769942,0.095460981,0.021769084,0.209020704,0.008937072,0.138493985,0.008326174,0.001897718,0.00583076,0.019148745,0.00880869,0.000303216,0.006489976,0.004494604,0.007479718,0.048327807,0.024093112,0.027728079,0.892371297,0.175380111,0.698123872,0.111882135,0.014613931
bottlenecks/Clean clothes/Bottoms/jeans327.jpg.txt,0.000179841,0.000610511,0.17124784,0.001528892,0.024884099,0.146531671,0.641694546,0.002377164,0.002154136,0.001189039,0.000242386,0.000161147,0.001455629,0.004102842,0.001567612,7.26E-05,0.000169684,0.000119878,0.001381176,0.000666579,0.005160487,0.000533605,0.00017203,0.000246518,0.000056675,0.000240134,6.43E-05,0.001503624,0.000133123,0.000547537,0.000426562,0.000180982,0.988397062,0.96923393,0.030766113,0.727653205,0.124264032,0.148082748,0.241397798,0.009693098,0.208815411,0.024183681,0.004019993,0.011269256,0.057277493,0.037904669,0.00218912,0.013641718,0.040129691,0.014655113,0.057109889,0.023661714,0.042328961,0.862244368,0.088588126,0.450656235,0.450004607,0.010751022
bottlenecks/Clean clothes/Bottoms/shorts379.jpg.txt,0.001308881,0.000820746,0.086800277,0.00021167,0.025418781,0.335617453,0.541970551,0.00408172,0.000540148,0.000108141,0.000201074,0.000388656,0.000507872,0.000752172,0.001217636,5.42E-05,0.000365448,0.000313839,0.003549702,0.000794235,0.001950053,0.001674746,1.33E-05,0.000111405,1.70E-05,0.000186365,0.000241946,0.00133138,2.66E-05,0.000686749,0.002449112,6.46E-05,0.986223638,0.117849052,0.882150948,0.463260233,0.167718694,0.369021088,0.047042847,0.022867929,0.564187944,0.001367428,0.002866586,0.004283306,0.005164198,0.012984606,0.001245961,0.001794475,0.001639596,0.003434168,0.00655504,0.009158995,0.000294473,0.980557323,0.201250106,0.613709509,0.170399517,0.014640935
bottlenecks/Clean clothes/Bottoms/jeans167.jpg.txt,0.000573979,0.007222275,0.804026663,0.017660247,0.114994675,0.006061748,0.011329211,0.001279877,0.008434062,0.015056939,0.000844939,5.28E-05,0.003249252,0.003754196,0.005077475,0.000381661,0.000641167,0.000201318,0.003036789,0.000192775,0.009281296,0.00013358,5.55E-05,0.000142772,1.40E-05,6.85E-05,4.46E-06,0.00019042,1.34E-05,0.000372467,4.56E-05,0.000172708,0.985433161,0.987142086,0.012857973,0.562286198,0.275825352,0.161888391,0.091650732,0.006416294,0.046958514,0.020560565,0.000611767,0.007719736,0.024132107,0.015206207,0.002229048,0.005182584,0.005656901,0.014353978,0.288466096,0.089806452,0.259441525,0.347931981,0.079511412,0.849497676,0.057656121,0.013334727
bottlenecks/Clean clothes/Bottoms/jeans149.jpg.txt,0.000314185,0.007182449,0.169147342,0.019887371,0.603556097,0.023625139,0.11544212,0.007223238,0.006855034,0.024860257,0.001079649,7.75E-05,0.004170166,0.008480961,0.007942982,0.000155527,0.000330872,7.68E-05,0.010251875,0.000829259,0.01755736,5.85E-05,8.17E-05,0.000226317,0.000015554,0.000149636,0.000012207,0.000462711,0.000014605,0.000221676,6.97E-05,0.000162577,0.969478667,0.985786796,0.014213223,0.8568362,0.103179909,0.039983869,0.106047988,0.008510362,0.066033147,0.003651839,0.00021748,0.001683829,0.006715069,0.006523262,0.001411935,0.002802896,0.002596244,0.011759883,0.067261219,0.066707559,0.014218607,0.840052724,0.124464326,0.806446791,0.062212594,0.006876273
bottlenecks/Clean clothes/Bottoms/pants202.jpg.txt,0.000130721,0.000340681,0.796919406,0.000938547,0.118477307,0.009428091,0.061919149,0.000516473,0.000409537,0.002431128,0.00036812,0.000168755,0.00477329,0.002479556,0.000675848,2.35E-05,0.000164043,0.000020199,0.000200795,8.11E-06,0.000480393,1.01E-05,2.87E-06,1.31E-05,4.75E-07,4.53E-06,1.94E-06,5.79E-05,0.000000436,1.78E-05,0.000007216,5.36E-06,0.999004662,0.974953115,0.025046837,0.840506196,0.147716075,0.011777733,0.019870943,0.00068066,0.003125233,0.001986573,0.000461846,0.001536459,0.003135137,0.002895843,0.000358023,0.001048586,0.000609091,0.002172477,0.141051143,0.076120608,0.238269925,0.542385817,0.019961614,0.662866116,0.306954593,0.010217661
bottlenecks/Clean clothes/Bottoms/shorts180.jpg.txt,0.006956727,0.003321755,0.530736566,0.025497392,0.135449603,0.025826404,0.210414961,0.001344291,0.003430525,0.008899996,0.000334979,0.00087033,0.018882643,0.023547478,0.004406545,7.98E-05,0.001248706,0.000133902,0.000559924,0.000105369,0.001228481,2.16E-05,1.16E-06,2.06E-05,7.85E-07,2.71E-05,0.000054573,0.000187332,1.39E-06,8.30E-05,0.000138813,8.53E-05,0.996101975,0.087586664,0.912413359,0.338105738,0.475826174,0.186068058,0,0,0,0.00084173,0.000249599,0.000992464,0.001694137,0.000674263,0.004883649,0.000541044,0.000272239,0.004024419,0.020474253,0.598796964,0.013522402,0.363181979,0.020701904,0.849452794,0.117998458,0.011846826
bottlenecks/Clean clothes/Bottoms/pants252.jpg.txt,0.00055473,0.021122484,0.182843447,0.010022524,0.090256259,0.046204273,0.015112555,0.002089484,0.005065627,0.604421973,6.61E-06,0.000311975,0.001257965,0.019612011,0.001042283,7.58E-05,2.32E-05,6.20E-06,0.000885964,0.00000966,0.000202319,1.94E-06,6.89E-07,3.41E-05,0.000004646,9.14E-06,4.87E-06,8.50E-05,2.20E-07,6.93E-05,1.74E-05,3.49E-06,0.998641908,0.712041855,0.287958145,0.56565696,0.402724534,0.031618577,0.012405476,0.000391007,0.061635107,0.002034576,0.000897096,0.003298502,0.003468992,0.00030508,9.67E-05,0.000669603,0.00087611,0.098823518,0.037299167,0.123357363,0.080429025,0.660090864,0.017647263,0.927956998,0.047531765,0.006863975
bottlenecks/Clean clothes/Bottoms/jeans342.jpg.txt,5.15E-05,0.00034483,0.041077782,0.000482953,0.02421538,0.453974664,0.474604189,0.002030515,0.00074266,0.000692026,9.45E-05,5.17E-05,0.000304309,0.001030681,0.000273011,0.000029206,9.73E-05,0.000115856,0.002316676,0.000358994,0.001664818,0.000381217,2.69E-05,0.000445106,6.42E-05,0.000123557,0.000121587,0.000462944,5.13E-05,0.000507003,0.000428893,0.000120897,0.992712617,0.976753235,0.023246791,0.726377368,0.122934759,0.150687903,0.337108731,0.021364231,0.574157655,0.010973464,0.003932459,0.016511692,0.037987728,0.020849507,0.001160008,0.015251736,0.006373513,0.005102227,0.016132947,0.008276031,0.017060462,0.953428388,0.172651559,0.591943741,0.226409599,0.008995073
bottlenecks/Clean clothes/Bottoms/shorts350.jpg.txt,0.000754025,0.004855491,0.854890585,0.009350997,0.007790187,0.032564096,0.04226822,0.003148614,0.001017149,0.001496746,0.004441725,0.007209869,0.0135563,0.00306065,0.013582376,1.30E-05,0.000872879,0.000528654,0.003835588,9.60E-05,0.001265271,0.000136387,0.000122758,2.34E-05,1.27E-06,0.000101514,0.000673491,0.001026614,8.41E-06,0.000355322,0.000235231,0.000484379,0.990232825,0.014821975,0.985178053,0.370593071,0.238594309,0.390812606,0,0,0,0.001874479,0.000938272,0.002659159,0.010042735,0.002417042,0.018483739,0.00138511,0.003940714,0.011762613,0.049670786,0.451662719,0.008638154,0.478265703,0.044182435,0.861519873,0.080927804,0.013369821
