bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
bottlenecks/Clothes/Tops/plainshirts234.jpg.txt,0.00256408,0.000251799,0.0327041,0.000537,0.144379,0.104054,0.574001,0.0107138,0.105795,0.0101924,6.91E-05,0.000730169,0.000288173,0.0128258,0.000859444,3.41E-05,0.000845754,4.08E-05,0.000521973,3.57E-05,0.000197126,9.83E-05,0.000370909,7.06E-05,2.90E-05,2.30E-05,2.63E-06,0.000901338,6.48E-06,3.34E-05,9.51E-05,2.86E-05,0.996699,3.27E-06,9.97E-06,0.0487813,0.95105,2.26E-08,0.000155547,0,0,0,0,0,0,0,0,0,0.564259,0.0642687,0.00077196,0.545588,0.0618577,0.864524,0.135476,0.000492896,0.00146455,0.00242288,0.0068427,0.00695448,0.00177333,0.000926899,0.001413,0.101595,0.00314414,0.895261
bottlenecks/Clothes/Tops/stripedtshirts158.jpg.txt,0.384642,0.000518467,0.0167622,0.000947407,0.0495836,0.408043,0.120605,0.00679293,0.000223776,7.44E-05,0.000430911,0.00230025,0.000353079,0.00787267,0.000103508,0.000746456,0.181126,0.0048135,0.117075,0.0010647,0.0665287,0.0897995,0.218449,0.0124162,0.0110836,0.000677308,0.00227856,0.131973,0.00646834,0.0817684,0.0110722,0.0147736,0.0486324,0.989499,0.0039531,0.00027232,5.89E-06,7.93E-05,0.00619017,0.0916454,0.273546,0.902322,0.00361857,0.107818,0.0287065,0.0155665,0.0211764,0.934551,0,0,0,0,0,0,0,0.0016281,0.00205623,0.244271,0.0113127,0.0021928,0.00387292,0.0010592,0.000549819,0.000228203,0.00475354,0.995018
bottlenecks/Clothes/Tops/solidtshirts679.jpg.txt,0.0216732,0.000298878,0.858833,0.00142125,0.043374,0.0047155,0.040411,0.000231506,0.00048639,0.00133436,4.86E-05,0.00144505,0.000622499,0.0247695,0.000329939,5.20E-06,0.196612,0.00388009,0.0255525,0.315555,0.0394128,0.0127063,0.00717093,0.000781673,0.00622579,0.00135509,0.000682248,0.0239674,0.000706983,0.000588208,0.0014917,0.00172569,0.361586,0.987096,0.00364708,0.00490751,0.000198888,8.91E-05,0.00406175,0.0320744,0.188376,0.863399,0.000706377,0.0146628,0.0398872,0.0495222,0.125385,0.785206,0,0,0,0,0,0,0,0.000937453,0.000543367,0.0296323,0.00881708,0.00200382,0.00342536,0.00288358,0.000250637,0.000233763,0.0021417,0.997625
bottlenecks/Clothes/Tops/printedshirts175.jpg.txt,0.0448445,1.40E-05,0.000255389,2.03E-06,0.0465138,0.881644,0.00294277,0.00148762,0.000484314,4.02E-06,0.000545107,5.87E-05,2.22E-05,0.0211762,2.38E-06,3.20E-06,0.011085,0.000654272,0.00414396,2.47E-05,0.00222206,0.00928484,0.00169858,0.00060345,1.44E-05,0.000553004,5.02E-05,0.000320616,1.23E-05,8.47E-05,3.60E-05,9.54E-06,0.969202,6.18E-06,2.37E-05,0.0287024,0.970798,2.06E-07,0.000469336,0,0,0,0,0,0,0,0,0,0.031795,0.708103,0.000127428,0.0692063,0.0102849,0.955006,0.044994,0.00424746,0.00796578,0.103269,0.0184208,0.0313323,0.273201,0.0303013,0.00450783,0.0112533,0.0155935,0.973153
bottlenecks/Clothes/Tops/printedshirts137.jpg.txt,0.02442,0.000664747,0.00783838,9.05E-05,0.0257249,0.862259,0.0537199,0.0171445,0.00127532,0.000360895,7.38E-05,0.00174738,0.000149064,0.00450129,1.07E-05,2.00E-05,0.0108063,8.38E-05,0.00494659,7.53E-06,0.00232507,0.00829238,0.000555992,0.000360125,0.000107568,0.000418899,2.67E-05,0.00492409,6.70E-05,0.000470477,1.95E-05,0.00145202,0.965136,0.00905929,0.000120721,0.36136,0.583293,9.11E-06,0.046157,0,0,0,0,0,0,0,0,0,0.093899,0.136232,0.000696569,0.271421,0.063246,0.886355,0.113645,0.0209856,0.0128496,0.0424225,0.0742608,0.139005,0.386455,0.608861,0.0111994,0.000189185,0.000207257,0.999604
bottlenecks/Clothes/Tops/printedshirts171.jpg.txt,0.107578,0.000725807,0.0333671,0.000283954,0.211923,0.207971,0.021632,0.000782238,0.00138897,0.00561302,0.00127143,0.00698892,0.000419004,0.399742,0.000245543,6.76E-05,0.00146252,6.37E-05,0.000450231,1.25E-05,0.000501442,0.000355481,7.34E-05,8.82E-05,1.99E-05,4.26E-05,6.87E-06,0.00142471,3.10E-06,1.16E-05,8.57E-05,2.28E-05,0.995375,1.38E-06,1.53E-06,0.00712034,0.992872,6.79E-09,4.46E-06,0,0,0,0,0,0,0,0,0,0.15516,0.438228,0.000674752,0.0622494,0.0117289,0.853462,0.146538,0.00252138,0.00665104,0.0378595,0.144519,0.252157,0.0872682,0.0231181,0.00210041,0.0137249,0.00941218,0.976863
bottlenecks/Clothes/Tops/shortsleeveshirts373.jpg.txt,0.00022722,2.92E-06,0.00267252,0.000262636,0.0199308,0.413595,0.527396,0.00987946,0.000548961,0.000101455,8.94E-05,0.00254086,0.0001321,0.0224146,0.000204279,2.54E-06,0.00329513,1.08E-05,0.000821644,4.64E-05,0.000411207,0.000624957,0.00019498,3.33E-05,3.68E-05,1.34E-06,1.86E-06,0.000168064,2.28E-05,8.48E-05,4.60E-05,7.03E-05,0.99413,0.00125012,0.000105945,0.971402,0.0125298,5.70E-07,0.0147112,0.0268335,0.0175386,0.0121297,0.206406,0.205904,0.0677351,0.0115296,0.00611416,0.914621,0,0,0,0,0,0,0,0.000540851,0.00224078,0.0049228,0.00143989,0.00166208,0.0325193,0.0154747,0.000208453,0.0560903,0.00245417,0.941456
bottlenecks/Clothes/Tops/graphictshirts1389.jpg.txt,0.622656,2.46E-05,0.0464324,0.000327761,0.0147837,0.137014,0.00535007,0.00343645,0.000480512,0.00011612,0.000264891,0.000583297,0.000206485,0.168217,0.000102335,3.84E-06,0.12272,0.000365802,0.108114,0.000648499,0.615206,0.0366152,0.008042,0.00317775,0.000502647,0.00102564,0.0017082,0.00505025,0.00183563,0.0045511,0.00327537,0.000382363,0.0867788,0.980094,0.00555054,0.0057938,0.00155312,0.000293261,0.0067153,0.0328638,0.672116,0.904752,0.0102353,0.0180386,0.0346629,0.0231628,0.0110028,0.931171,0,0,0,0,0,0,0,0.000468533,0.00242676,0.0187251,0.112417,0.0220637,0.0161586,0.0345101,0.00215546,0.00697097,0.0344934,0.958536
bottlenecks/Clothes/Tops/printedshirts199.jpg.txt,0.00453842,3.65E-05,0.00137558,2.87E-05,0.868947,0.0528418,0.0130681,0.000567493,0.000242343,0.000234047,0.0023602,7.70E-06,3.40E-05,0.0557059,1.15E-05,8.18E-07,0.00686064,0.00010121,0.00796945,2.54E-05,0.000354533,0.000151693,0.000600483,0.000181907,0.00011073,0.000117293,1.25E-05,0.00743063,2.68E-05,0.00036782,0.000277986,0.000223856,0.975187,1.68E-07,0.000266253,0.000251818,0.999259,1.24E-10,0.00022303,0,0,0,0,0,0,0,0,0,0.0515723,0.573534,0.000309333,0.236914,0.0431818,0.966539,0.0334606,0.00111316,0.000391994,0.0165769,0.00643176,0.00081349,0.000979845,0.00545411,0.00254709,0.268407,0.00427065,0.727322
bottlenecks/Clothes/Tops/graphictshirts563.jpg.txt,0.931334,0.00197844,0.00243732,5.62E-06,0.042427,0.00413908,0.00180572,0.00911287,9.58E-06,3.31E-05,0.00603916,0.000199425,2.37E-05,6.14E-05,0.000346326,4.70E-05,0.0213313,0.000515342,0.748759,0.000383266,0.0153747,0.0214291,0.00766927,0.00353772,0.00435034,0.0218748,0.000346732,0.0675287,0.000376312,0.00227016,0.00921157,0.000366177,0.0746759,0.992389,0.00546978,0.000131911,5.40E-05,9.15E-05,0.00186425,0.58788,0.29077,0.947014,0.00637419,0.0162802,0.930928,0.0174449,0.00878541,0.0428412,0,0,0,0,0,0,0,0.000124818,9.61E-05,0.00194346,0.00308336,0.0014015,0.000439428,0.00250519,0.000742246,0.000254903,0.000292895,0.999452
bottlenecks/Clothes/Tops/polos490.jpg.txt,0.00724733,4.66E-05,0.12403,0.000239363,0.112983,0.0260227,0.618806,0.0183385,0.0211006,0.00489424,6.45E-07,0.000782968,7.48E-06,0.0651207,0.000380138,4.95E-07,0.0330364,2.46E-05,0.0379208,0.000298445,0.00721447,0.000686115,0.000787043,0.000272775,9.17E-05,5.63E-05,2.05E-05,0.0026405,4.25E-05,0.000403438,0.000147986,0.00102596,0.91533,0.00033073,0.00106979,0.000651088,0.00031758,6.31E-06,0.997624,0.00244224,0.022653,0.00486043,0.00509496,0.0103972,0.0123026,0.00270299,0.00135392,0.98364,0,0,0,0,0,0,0,0.00159496,0.00089521,0.00400104,0.00626359,0.00217647,0.0004397,0.000331445,0.000299274,0.00126605,0.00941617,0.989318
bottlenecks/Clothes/Tops/graphictshirts727.jpg.txt,0.0895626,0.000428635,0.000209402,4.45E-06,0.00078007,0.0091298,0.00270579,0.00528604,1.92E-05,5.00E-09,0.000203692,0.890234,2.28E-05,0.000196821,0.00116802,4.86E-05,0.354856,2.83E-05,0.207203,0.000309876,0.0324114,0.0603086,0.029564,0.137756,0.00577432,0.000278863,0.000331252,0.108636,0.000428341,0.0210068,0.0165036,0.0078997,0.016704,0.641214,0.00721769,0.00284322,0.00106343,0.00944277,0.338219,0.971791,0.271292,0.531947,0.000838409,0.00172126,0.0464682,0.0791434,0.0105383,0.86385,0,0,0,0,0,0,0,0.00207461,0.000340643,0.012026,0.00898627,0.00232392,0.000861203,0.00262497,0.000356803,7.80E-05,0.000315688,0.999606
bottlenecks/Clothes/Tops/solidtshirts393.jpg.txt,0.00300784,0.000397088,0.0113632,0.00162069,0.102848,0.246463,0.0155677,0.46119,0.0906244,0.0220606,0.000655332,0.0135289,0.00320202,0.0261521,0.000777654,0.000541167,0.147512,0.000230821,0.18996,0.00330662,0.0783243,0.0468877,0.0815352,0.00710696,0.00549858,0.000864061,0.000942794,0.0109095,0.00246821,0.00871786,0.00239392,0.0150709,0.398271,0.97083,0.00481935,5.26E-05,5.47E-07,0.00244671,0.0218503,0.0399066,0.0809748,0.70298,0.00967951,0.768169,0.0456973,0.0287286,0.0075468,0.918027,0,0,0,0,0,0,0,0.00109393,0.00272585,0.00982883,0.00241811,0.000783327,0.00122004,0.000864812,0.000258579,0.000241075,0.00366119,0.996098
bottlenecks/Clothes/Tops/longsleevetshirts46.jpg.txt,0.000457631,5.78E-05,0.911521,5.61E-05,0.00884858,0.00455773,0.0637264,0.00652274,0.00172049,0.00029515,0.000137935,0.000125083,0.000148495,0.0014541,0.000371167,8.46E-08,0.10206,0.000473718,0.0270898,0.000896708,0.0691576,0.00982459,0.00228569,0.00219153,0.000179986,0.00853413,0.000285215,0.0196513,0.00418567,0.0010208,0.000783948,0.000510946,0.750868,0.0120549,0.986138,1.31E-05,0.000559566,1.07E-06,0.00123327,0.038009,0.0534621,0.906638,0.420528,0.0229228,0.996319,0.000479147,0.000364048,0.0028375,0,0,0,0,0,0,0,0.000248698,0.000198899,0.0461396,0.00846592,0.00271181,0.00393942,0.00212979,0.000427827,0.00523445,0.104389,0.890377
bottlenecks/Clothes/Tops/solidtshirts266.jpg.txt,0.000501401,6.84E-07,0.943048,0.00100995,0.00847108,0.000117569,0.0279372,0.000255068,0.000260623,0.000137748,1.66E-05,2.35E-07,0.017923,0.000299782,2.00E-05,7.54E-07,0.0124254,0.000133116,0.00615824,0.000814164,0.00938149,0.00140433,5.84E-05,0.000309693,0.000214432,0.000582612,5.95E-05,0.00296694,0.00744167,0.000109693,0.000397812,0.00195064,0.955592,0.0520761,0.870776,0.00210571,0.0570572,2.26E-05,0.0179619,0.0104564,0.0292168,0.563881,0.0289604,0.00204217,0.0945786,0.0700253,0.135124,0.700272,0,0,0,0,0,0,0,0.00238935,0.000760768,0.00872505,0.0157653,0.00191594,0.00126601,0.00218689,0.00132791,0.00132891,0.0137232,0.984948
bottlenecks/Clothes/Tops/graphictshirts1356.jpg.txt,0.00119909,5.03E-05,0.000115229,3.77E-06,0.997968,0.000191914,0.000100544,0.000305764,4.60E-06,2.94E-05,1.43E-05,2.29E-06,6.29E-07,1.31E-05,1.06E-06,1.34E-07,0.0497632,0.00959215,0.703047,0.00228442,0.0410206,0.00294992,0.00173358,0.00030937,0.00363708,0.139749,0.000691948,0.00577497,0.000426604,0.00196583,0.000995824,0.000611848,0.0354462,0.957207,0.0400309,0.000105555,1.09E-05,0.000152005,0.00249398,0.569805,0.656364,0.972578,0.00658894,0.0635083,0.097598,0.0391527,0.0271331,0.836116,0,0,0,0,0,0,0,0.000447746,0.000308856,0.0173043,0.00175068,0.00090663,0.00699066,0.000695296,0.000720704,0.177553,0.000982028,0.821465
bottlenecks/Clothes/Tops/plainshirts47.jpg.txt,0.00150826,3.19E-05,0.00132173,2.28E-05,0.0307008,0.0165478,0.00269942,6.61E-05,0.000190372,0.000274044,0.0261826,0.00104419,2.73E-05,0.919041,0.000334645,7.37E-06,0.00210154,1.48E-05,0.000190574,6.43E-05,0.00132386,0.000767604,4.65E-05,6.88E-06,0.000102712,2.08E-05,1.19E-06,0.00126784,4.53E-05,0.000103216,6.34E-05,0.000111865,0.993768,0.000561713,6.36E-05,0.0644909,0.929035,1.74E-05,0.0058316,0,0,0,0,0,0,0,0,0,0.460239,0.0574993,0.000530837,0.164659,0.206895,0.882484,0.117515,0.00103484,0.000917602,0.00247624,0.00175689,0.00550477,0.0239419,0.00279458,0.000760639,0.0420265,0.00254089,0.955433
bottlenecks/Clothes/Tops/plainshirts367.jpg.txt,0.950726,0.00015573,0.000332993,5.34E-06,0.00839201,0.0322287,0.0016704,0.00082924,0.000323359,1.26E-05,0.000208794,0.00155563,3.84E-05,0.00345609,1.31E-05,5.17E-05,0.00453637,0.000292869,0.00341519,1.92E-05,0.00234509,0.000608942,0.000193067,2.98E-05,7.55E-06,3.24E-05,3.01E-06,0.000502362,3.26E-06,0.000300815,1.60E-05,5.86E-06,0.987688,0.000241576,2.60E-05,0.788933,0.209328,1.23E-06,0.00147039,0.0508242,0.0365166,0.0430032,0.0117409,0.0191954,0.00905413,0.00292881,0.0864668,0.90155,0,0,0,0,0,0,0,0.000261473,4.33E-05,0.0142786,0.00344695,0.00250972,0.00545772,0.00565453,0.00477682,0.00140875,0.000235576,0.998356
bottlenecks/Clothes/Tops/polos205.jpg.txt,0.00639753,6.13E-06,0.00102038,0.000178053,7.45E-05,0.0510188,0.0120494,0.00795736,0.00695445,3.24E-05,0.00582864,0.835141,0.0122962,0.0423298,0.0185338,0.000181202,0.0050496,2.06E-05,0.00680904,7.69E-06,0.000912252,0.000439105,0.00024557,7.68E-05,1.37E-05,1.55E-05,4.24E-07,0.00425909,1.93E-05,8.51E-05,5.17E-05,0.000406231,0.981588,0.000462972,0.000315263,0.00392268,0.00238041,6.42E-06,0.992912,0.0225529,0.0747022,0.00238327,0.0457246,0.0325324,0.00933069,0.00275921,0.00120511,0.986705,0,0,0,0,0,0,0,0.00330776,0.000286962,0.00518851,0.00208895,0.00763085,0.0192039,0.00281076,0.00409308,0.00128412,0.00392456,0.994791
bottlenecks/Clothes/Tops/singlets6.jpg.txt,0.079,0.0029137,0.556448,0.000888132,0.207033,0.0193442,0.103329,0.00317799,0.00510004,0.00119558,0.00266862,0.00710296,0.000404898,0.00980178,0.0013246,0.000268651,0.141728,0.000531736,0.0924069,0.00279748,0.220717,0.0116183,0.00189276,0.00167489,0.0181346,0.0017271,0.00158665,0.00940309,0.00036252,0.00152816,0.00246594,0.0257216,0.465704,0.887237,0.0181234,1.26E-05,1.23E-06,0.0891439,0.00548131,0.00760956,0.0171306,0.921543,0.00269083,0.0101652,0.0378992,0.0808239,0.00414559,0.877131,0,0,0,0,0,0,0,0.0014206,0.000740669,0.488832,0.0305296,0.00124892,0.00257633,0.000962705,0.000647584,5.68E-05,0.0104603,0.989483
bottlenecks/Clothes/Tops/polos171.jpg.txt,0.127456,0.00523545,0.000394175,2.31E-05,0.686827,0.165624,0.00617961,0.00192882,0.00240939,3.03E-05,0.000450512,0.000282514,0.000168922,0.00263549,0.000116478,0.000237822,0.0102869,8.63E-05,0.0494116,6.82E-05,0.00156814,0.00119157,0.00137798,7.92E-06,2.44E-05,2.31E-05,1.80E-05,0.0350638,2.02E-05,0.00179316,0.000473919,0.00584626,0.892739,0.0449742,0.00669191,0.0796399,0.0423543,0.00590855,0.820431,0.00280638,0.0562115,0.00142312,0.00843325,6.52E-05,0.0144872,0.0629508,0.198816,0.723746,0,0,0,0,0,0,0,0.000292461,0.00109068,0.030905,0.0722246,0.0031857,0.00441289,0.000499849,0.00141821,0.00162146,0.000517815,0.997861
bottlenecks/Clothes/Tops/graphictshirts951.jpg.txt,0.970746,0.00312067,0.000422863,6.18E-05,0.017559,0.00119198,0.00164026,0.00450515,3.40E-05,0.000178542,2.03E-05,3.14E-05,3.84E-05,0.000282597,7.72E-05,8.96E-05,0.0610547,0.00984152,0.462769,0.00215208,0.288192,0.0414354,0.0245744,0.0113905,0.0176179,0.0238216,0.0111031,0.0190342,0.00102704,0.00299556,0.00345392,0.00324613,0.0162909,0.997982,0.000476619,0.000100662,6.67E-06,0.000212201,0.00122192,0.252026,0.843269,0.983504,0.00367959,0.0407439,0.365646,0.0167208,0.00957187,0.608061,0,0,0,0,0,0,0,0.00119584,0.000587316,0.0188472,0.0012645,0.00226139,0.00712621,0.00532086,0.000877361,0.00108773,0.000925041,0.997987
bottlenecks/Clothes/Tops/graphictshirts913.jpg.txt,0.000607633,5.62E-05,0.966786,0.00156685,0.0185532,0.00200068,0.00615594,0.000594033,7.40E-05,0.000531475,3.50E-05,0.000154557,0.000224278,0.0026064,3.91E-05,1.42E-05,0.516154,0.000820771,0.0901937,0.00305812,0.0468328,0.00975379,0.0019191,0.00219639,0.00728596,0.00536381,0.00802052,0.122106,0.0159679,0.00468871,0.0170739,0.0111923,0.137372,0.957933,0.0162172,0.0013382,3.22E-05,6.00E-05,0.0244191,0.0785118,0.363128,0.755483,0.00480741,0.0307944,0.105789,0.0321871,0.00746855,0.854556,0,0,0,0,0,0,0,0.00104743,0.00196362,0.0294725,0.013984,0.00215108,0.013832,0.0017333,0.00104706,0.00118931,0.0402817,0.958529
bottlenecks/Clothes/Tops/singlets22.jpg.txt,0.000389056,1.44E-06,6.09E-05,2.19E-05,0.00256728,0.930185,0.000650486,0.0403514,0.000186143,2.42E-07,0.0030849,0.000136041,8.45E-05,0.0222729,5.72E-06,2.46E-06,0.0822286,0.000145764,0.0729212,0.000448853,0.047085,0.0263589,0.00311538,0.00176684,0.000406054,6.14E-05,0.000263709,0.00756489,8.59E-05,0.0205461,0.000589475,0.000754123,0.735658,0.0151825,4.43E-05,8.80E-06,1.27E-06,0.983982,0.00078147,0.00471569,0.244528,0.927173,0.00229217,0.0123278,0.068552,0.688272,0.0122108,0.230965,0,0,0,0,0,0,0,0.000966538,0.000895589,0.0104394,0.00730568,0.00134667,0.00138943,0.0154379,0.00179098,9.90E-05,0.0641085,0.935793
bottlenecks/Clothes/Tops/polos270.jpg.txt,0.609735,0.00631,0.000567576,0.00161587,0.0808759,0.209017,0.0710224,0.00449444,0.00294873,0.000556042,0.00587726,0.0013705,0.000272192,0.00513306,0.000112321,9.18E-05,0.120878,0.00424617,0.135188,0.000203136,0.0270482,0.294733,0.0525186,0.00910212,0.0103733,0.00548292,0.00137222,0.0129892,0.000136551,0.00410624,0.000104958,0.00565064,0.315866,0.580205,0.00159261,0.240136,0.0264063,0.0415949,0.110065,0.00846221,0.793541,0.490733,0.00229516,0.0195326,0.108857,0.0161208,0.0157792,0.859242,0,0,0,0,0,0,0,0.023365,0.0118081,0.0358357,0.0357299,0.0118408,0.23051,0.844184,0.0203586,0.00108097,0.00153384,0.997385
bottlenecks/Clothes/Tops/shortsleeveshirts11.jpg.txt,0.984503,0.000155805,0.000131667,2.19E-06,0.00174535,0.0108829,0.00021056,0.000290228,0.000328717,8.11E-07,0.000623571,8.44E-05,1.46E-05,0.00100354,1.91E-05,3.11E-06,0.00938934,0.000178965,0.0465292,0.000121147,0.0177442,0.00782587,0.00145967,0.000262813,0.000149005,0.000194128,3.80E-06,0.00142292,3.51E-05,0.00121201,0.000121077,0.000257797,0.913093,0.0359585,0.000642296,0.638518,0.13811,1.80E-05,0.186754,0.0173915,0.0395656,0.0436937,0.0453066,0.0527198,0.00385082,0.00419901,0.00256266,0.989388,0,0,0,0,0,0,0,0.00229601,0.000104064,0.00960369,0.0042853,0.00267674,0.00383024,0.00158038,0.00139255,0.000624915,0.0240328,0.975342
bottlenecks/Clothes/Tops/graphictshirts1336.jpg.txt,0.00145152,3.01E-05,0.00040519,0.000260517,0.000149606,0.00012263,0.000574487,6.13E-06,1.25E-06,7.40E-07,0.000680381,0.000455478,3.01E-05,0.000415864,0.99497,0.000446211,0.0439766,4.58E-05,0.630376,0.00329693,0.0088764,0.0033863,0.00270495,0.000341703,0.00274126,0.000227916,8.17E-05,0.0961506,0.0168838,0.00225357,0.0467889,0.105779,0.0360889,0.927894,0.0435348,0.000649051,0.00163031,0.00125733,0.0250343,0.986719,0.109636,0.917114,0.000929677,0.000563215,0.108691,0.134043,0.0251267,0.732138,0,0,0,0,0,0,0,0.000839048,0.000138583,0.0267974,0.0221851,0.00148676,0.00192862,0.000435671,4.64E-05,5.64E-07,0.00111711,0.998882
bottlenecks/Clothes/Tops/solidtshirts116.jpg.txt,0.00376124,0.00151456,9.11E-05,0.00437881,0.00215212,0.0565831,0.00303537,0.073559,0.0195954,0.000718777,0.40233,0.338401,0.0528778,0.0177427,0.0144957,0.00876348,0.0150198,0.000370435,0.0231193,0.000444011,0.0105383,0.00451374,0.00317341,0.00116108,0.00221694,0.000118196,0.000215849,0.00530005,0.000164552,0.000427006,0.00318544,0.00533864,0.924693,0.974972,0.00118751,0.00139875,1.46E-05,4.70E-05,0.0223804,0.0319253,0.168694,0.583588,0.024279,0.0711312,0.035974,0.0491021,0.0115629,0.903361,0,0,0,0,0,0,0,0.00177756,0.000367743,0.00590633,0.00269926,0.00192331,0.00223323,0.00296995,0.00136521,0.000237117,0.00947594,0.990287
bottlenecks/Clothes/Tops/polos47.jpg.txt,0.00040364,0.000163986,0.883628,0.00275689,0.0482028,0.000662847,0.0163177,0.000468168,0.0221123,0.00323437,6.43E-06,0.000671,0.00211095,0.0190572,0.000196337,7.44E-06,0.424393,9.50E-05,0.00442446,5.78E-05,0.00338572,0.00333674,0.000339135,0.000443644,0.000345537,9.62E-05,3.37E-05,0.0174605,0.000146822,0.00146277,0.000903628,0.010725,0.53235,0.00433111,0.00028309,0.0003459,2.74E-05,1.43E-05,0.994998,0.0322846,0.0397577,0.0141088,0.0307887,0.0634702,0.0834051,0.0465181,0.00333278,0.866744,0,0,0,0,0,0,0,0.000744907,0.000239508,0.00306664,0.00882364,0.00168582,0.0120647,0.0012021,0.000532618,0.028422,0.00153003,0.970048
bottlenecks/Clothes/Tops/graphictshirts1623.jpg.txt,0.0553825,0.000535066,0.00130158,0.00034473,0.915901,0.0123324,0.000236433,0.000350937,0.00356564,0.00406518,0.000231154,0.000673015,4.97E-05,0.00496457,6.51E-05,8.67E-07,0.162567,0.000819205,0.265624,0.00413027,0.227845,0.0115124,0.00213101,0.0108369,0.00128229,0.001764,0.000267139,0.0121758,0.00642046,0.00545754,0.000511142,0.000353223,0.286303,0.939211,0.00589928,0.0144667,0.0218656,0.00476634,0.013791,0.036839,0.244393,0.911392,0.002132,0.0318081,0.290104,0.0168345,0.0289054,0.664156,0,0,0,0,0,0,0,0.00120116,0.0397934,0.0158422,0.00843504,0.0101156,0.0537926,0.182024,0.000615651,0.000617973,0.000522925,0.998859
bottlenecks/Clothes/Tops/stripedtshirts109.jpg.txt,0.00722552,0.000421009,0.0196557,0.000560945,0.00843216,0.854026,0.0323378,0.0113696,0.00247303,0.000134468,0.00178994,0.0222334,0.000181265,0.0380072,0.00101868,0.000133505,0.175826,0.00010673,0.100655,0.00125647,0.157377,0.015061,0.174513,0.00352073,0.00161856,0.00060104,0.00608212,0.0170942,0.000442219,0.010106,0.00166569,0.000876664,0.333198,0.0069874,0.00959522,0.000169973,0.000157924,0.981921,0.00116809,0.115066,0.0487532,0.922793,0.0144889,0.0104688,0.323589,0.221274,0.00626339,0.448873,0,0,0,0,0,0,0,0.0182063,0.0644568,0.779513,0.161858,0.0157911,0.00713573,0.00624772,0.00446033,0.000611091,0.885921,0.113468
bottlenecks/Clothes/Tops/graphictshirts796.jpg.txt,0.769443,0.136841,0.00271754,8.54E-05,0.037524,0.0115085,0.00640306,0.0193724,0.000717174,0.00212307,0.00183858,4.25E-05,4.27E-05,0.00164392,0.000487889,0.00920913,0.0452412,0.000275768,0.135782,0.00359487,0.0201323,0.03326,0.0325203,0.011697,0.0277609,0.00900456,0.00164386,0.0543828,0.00124336,0.00518983,0.0144872,0.0116234,0.59216,0.977024,0.000600425,0.00171063,1.73E-06,0.000488679,0.0201744,0.0454352,0.220963,0.880847,0.00588761,0.116345,0.0407604,0.0287384,0.015902,0.914599,0,0,0,0,0,0,0,0.00105395,0.000599647,0.00531186,0.00169321,0.000512961,0.00156524,0.00180212,0.000499479,0.000351231,0.000552968,0.999096
bottlenecks/Clothes/Tops/graphictshirts539.jpg.txt,0.00301829,0.000959486,0.00048566,0.000622383,0.2065,0.0206365,0.00170574,0.0326869,0.000135933,0.00333264,0.00594875,0.0059597,0.00150389,0.00774826,0.639937,0.0688186,0.0657702,0.000180255,0.520039,0.00256606,0.00513242,0.0131194,0.226982,0.00262949,0.00266992,0.000519882,0.000511701,0.0559893,0.00127532,0.00365978,0.0098876,0.0121805,0.0768864,0.970913,0.00664291,0.000403795,0.000215097,0.00083715,0.0209877,0.794381,0.25763,0.822012,0.00582061,0.00268579,0.114918,0.0294448,0.0262757,0.829362,0,0,0,0,0,0,0,0.000224413,0.000501759,0.00254494,0.00848339,0.000293909,0.00112472,0.000895723,0.000120844,4.78E-05,0.00273443,0.997218
