bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
bottlenecks/Unlabelled Clothes/Bottoms/jeans1122.jpg.txt,3.18E-05,0.000263046,0.032725371,0.000299495,0.045108952,0.590516329,0.325665832,0.000554773,0.000723316,0.00063185,5.96E-05,8.72E-05,0.000304121,0.002663181,0.000362818,2.21E-06,4.39E-05,2.42E-05,0.005813319,0.000130254,0.001718081,6.77E-05,6.11E-06,0.000081431,5.20E-06,1.94E-05,9.10E-06,8.17E-05,4.72E-06,0.000230198,4.34E-05,0.000019451,0.991701782,0.98045522,0.019544775,0.833401382,0.149411947,0.017186675,0.169071719,0.007325864,0.175894573,0.002577556,0.00252097,0.006947594,0.020392673,0.01419589,0.000302411,0.002814905,0.016454982,0.00802938,0.009596877,0.003364937,0.070219636,0.908789218,0.197525218,0.465073556,0.329731733,0.007669499
bottlenecks/Unlabelled Clothes/Bottoms/jeans755.jpg.txt,9.91E-05,2.40E-05,0.091206804,0.000260078,0.002174783,0.407150924,0.496580482,0.000409012,0.000108465,6.75E-05,7.79E-05,0.00010541,0.000319885,0.001178681,0.000232949,4.01E-06,4.20E-05,2.18E-05,0.001375979,2.71E-05,0.000393231,8.01E-05,2.59E-06,0.000053332,3.58E-06,1.09E-05,2.60E-05,7.39E-05,4.23E-06,0.000158047,7.18E-05,0.000017917,0.99763763,0.920144498,0.079855502,0.925933659,0.04253133,0.031534944,0.10851837,0.001683327,0.241312653,0.002814024,0.003028674,0.007226165,0.026771244,0.004259286,8.52E-05,0.00520145,0.013347378,0.009925039,0.021959087,0.003560248,0.008790498,0.955765128,0.201166779,0.47697565,0.313871175,0.007986444
bottlenecks/Unlabelled Clothes/Bottoms/jeans553.jpg.txt,0.005926961,0.010065701,0.86101675,0.008304266,0.007303682,0.022465562,0.046757471,0.003375319,0.002026789,0.005848275,0.002356669,0.000290942,0.017115211,0.001848745,0.00527414,2.37E-05,0.001292064,3.71E-05,0.003629913,1.87E-05,0.001592586,2.52E-05,3.70E-06,9.93E-05,1.06E-05,2.32E-05,3.30E-05,0.000163064,0.000001534,0.000102157,3.03E-05,1.92E-05,0.992918313,0.968701899,0.03129812,0.907650948,0.080092087,0.012256892,0.043249819,0.002091709,0.036982536,0.002322888,0.001945884,0.004343823,0.013644951,0.001735613,0.000370082,0.001379896,0.005381657,0.033306655,0.11136429,0.078393906,0.206124723,0.570810437,0.103331521,0.624339581,0.258748889,0.013579971
bottlenecks/Unlabelled Clothes/Bottoms/shorts258.jpg.txt,0.003170094,0.014034337,0.833794773,0.023007646,0.004251298,0.038517699,0.034470569,0.014445271,0.00205595,0.005557865,0.001758972,0.00026296,0.008038279,0.011163808,0.005442139,2.83E-05,0.002255739,8.81E-05,0.000280243,0.000335105,0.007717735,6.86E-05,3.70E-05,6.19E-05,1.73E-06,0.000113072,6.14E-05,0.001186378,6.31E-06,0.000761147,9.78E-05,7.30E-05,0.986854553,0.059642967,0.940357029,0.692033231,0.171778709,0.13618809,0.030162493,0.003933146,0.107921392,0.000424828,0.0023187,0.000624283,0.006449389,0.005874844,0.002890856,0.001371463,0.001831858,0.017866245,0.079217054,0.33674261,0.004088336,0.562085748,0.043587074,0.74460721,0.188573748,0.023231972
bottlenecks/Unlabelled Clothes/Bottoms/jeans64.jpg.txt,0.000285926,0.000634424,0.016990623,0.000698111,0.101961024,0.819773436,0.044163041,0.001482565,0.001192314,0.000300942,0.000077334,0.000125446,0.000299457,0.010896184,0.001115918,3.27E-06,2.52E-05,1.59E-05,0.00111428,0.00011981,0.000641696,5.84E-05,1.11E-05,3.13E-05,0.000002969,8.21E-06,1.70E-05,0.000114508,1.47E-06,2.76E-05,0.000029937,1.54E-05,0.997765183,0.947599649,0.052400388,0.816089749,0.121855825,0.062054437,0.071278319,0.013105356,0.280081809,0.003992301,0.002314656,0.004438622,0.026924972,0.00895096,0.000169251,0.003534495,0.011193695,0.007664416,0.022925567,0.028938213,0.073500738,0.866971135,0.146774679,0.537889838,0.308341384,0.006994112
bottlenecks/Unlabelled Clothes/Bottoms/jeans830.jpg.txt,0.00213704,0.020310132,0.135514066,0.005501986,0.120200642,0.570296645,0.109288275,0.003695369,0.005661603,0.004553334,0.000655735,0.00028019,0.001199732,0.018245958,0.002436887,2.24E-05,0.000113975,7.62E-05,0.006877193,0.000174685,0.001889256,4.70E-05,1.10E-06,0.000291126,1.33E-05,2.45E-05,1.93E-05,0.000142247,4.94E-06,0.000193924,2.60E-05,2.32E-05,0.990082204,0.98828584,0.011714127,0.78184396,0.199571729,0.018584302,0.131133169,0.006449814,0.133116499,0.001639588,0.0009298,0.004229603,0.006852281,0.004536901,0.000287424,0.001748981,0.008064947,0.020572649,0.035915896,0.064141914,0.063343167,0.816026449,0.098617494,0.612039447,0.285654664,0.003688279
bottlenecks/Unlabelled Clothes/Bottoms/jeans901.jpg.txt,0.000594693,0.001334098,0.835905969,0.001186075,0.019367084,0.061083615,0.067513213,0.000678674,0.000189926,0.000403819,0.00107234,0.00142658,0.001775983,0.006783819,0.000682499,1.59E-06,0.000146877,2.15E-05,0.00079641,3.72E-06,0.000112062,2.00E-06,5.58E-07,2.45E-05,5.40E-07,3.49E-06,4.42E-06,0.000179116,1.35E-07,1.65E-05,1.92E-05,4.13E-06,0.998664856,0.983097971,0.016902039,0.739057779,0.17041032,0.090531863,0.033857647,0.0001501,0.035069116,0.000695028,0.000434371,0.001306224,0.001591535,0.00252993,2.69E-05,0.000334727,0.00066182,0.024199482,0.033132523,0.153058007,0.125227228,0.664382756,0.030275483,0.849485397,0.113941513,0.006297622
bottlenecks/Unlabelled Clothes/Bottoms/jeans204.jpg.txt,0.000953233,0.00577213,0.740969658,0.007311563,0.11614383,0.00352668,0.039703008,0.000673752,0.004801481,0.002554577,0.008952349,0.000485526,0.019583764,0.039175808,0.009271475,0.000121087,0.000334114,7.02E-05,0.000812251,1.17E-05,0.00021027,3.67E-06,3.69E-06,1.13E-05,3.00E-06,0.000005979,6.93E-07,5.52E-05,0.000000959,1.90E-05,1.53E-05,6.93E-06,0.998435795,0.979364991,0.020634938,0.821834922,0.14803493,0.030130068,0.048277233,0.003303672,0.004371044,0.004988569,0.000748285,0.004681996,0.009298731,0.00356508,0.000221834,0.001413678,0.00246308,0.001042972,0.048873611,0.045497134,0.818062842,0.086523376,0.164467454,0.681085467,0.136567161,0.017879989
bottlenecks/Unlabelled Clothes/Bottoms/jeans1205.jpg.txt,0.000621182,0.001353319,0.906655014,0.008966794,0.010186027,0.016822022,0.030063506,0.002515821,0.001360705,0.006565348,0.00187402,0.000121863,0.004141544,0.007823326,0.000901108,2.84E-05,0.000245334,2.75E-05,0.000393238,5.68E-05,0.001049517,2.85E-05,1.69E-05,4.85E-05,6.90E-06,2.20E-05,9.30E-06,5.08E-05,1.57E-06,7.15E-05,2.34E-05,2.52E-05,0.997922957,0.975301147,0.024698837,0.847262025,0.134763107,0.017974909,0.054344606,0.002282681,0.021748623,0.006002714,0.001945243,0.004281348,0.009805108,0.002060401,0.000347054,0.002164208,0.005447378,0.02767933,0.116394743,0.128646508,0.246558979,0.480720431,0.043393016,0.756035686,0.194593355,0.005977999
bottlenecks/Unlabelled Clothes/Bottoms/chinos107.jpg.txt,0.000520426,0.001283051,0.85212642,0.005039917,0.008745885,0.012390357,0.09986978,0.001369026,0.000723133,0.004508434,0.000952695,0.000735631,0.008563132,0.001066008,0.001986325,0.000119674,0.000579786,9.49E-05,0.011280063,2.66E-05,0.00038018,3.64E-05,2.80E-06,7.35E-05,8.97E-06,6.20E-06,2.87E-05,0.000711411,1.76E-06,0.000245378,5.62E-05,6.34E-05,0.986403585,0.82170099,0.178298995,0.68743676,0.25684008,0.055723205,0.032077972,0.001517343,0.026778303,0.003055755,0.001250239,0.003123791,0.00386441,0.000773693,0.000313511,0.002271947,0.00144746,0.010246862,0.208079621,0.129294187,0.27042824,0.381951153,0.07518667,0.876904607,0.03712026,0.010788404
bottlenecks/Unlabelled Clothes/Bottoms/shorts566.jpg.txt,0.04370784,0.300714552,0.411053419,0.050254703,0.019603413,0.013687634,0.014084022,0.007118023,0.007563831,0.034216218,0.031229079,0.001300953,0.012964814,0.001869108,0.050566219,6.61E-05,0.015755806,0.000087093,0.008301634,0.000264016,0.008934022,0.000246451,3.39E-05,3.39E-05,0.000012341,1.48E-05,0.002832508,0.001758678,3.78E-07,0.007630871,0.000175849,4.07E-05,0.953877091,0.034355793,0.965644181,0.33805725,0.633885205,0.028057527,0,0,0,0.00260338,0.00082794,0.002255917,0.004612192,0.004364568,0.003469278,0.000866592,0.003615147,0.020069629,0.008951644,0.286286831,0.085616723,0.599075198,0.042435225,0.349209756,0.566490352,0.041864634
bottlenecks/Unlabelled Clothes/Bottoms/shorts574.jpg.txt,0.02349147,0.016789982,0.057220157,0.007617148,0.273601443,0.121314853,0.211116672,0.110392682,0.018490229,0.006760694,0.02811854,0.084502243,0.018011313,0.013072126,0.009458355,4.22E-05,0.071897812,0.000204653,0.008690027,0.002312575,0.013179729,0.000720257,0.00008662,0.000193787,1.42E-05,0.000178948,0.001187463,0.017764997,1.14E-05,0.002437344,0.000421495,0.000127006,0.880571723,0.133258686,0.86674124,0.058048796,0.395732552,0.546218693,0,0,0,0.006069908,0.008666554,0.012564695,0.015024102,0.033143804,0.038286071,0.003263171,0.011940152,0.004352693,0.013324352,0.059755258,0.010782536,0.911785185,0.037065163,0.893855512,0.064664498,0.004414809
bottlenecks/Unlabelled Clothes/Bottoms/chinos238.jpg.txt,0.023169903,0.029771376,0.351657569,0.027861163,0.358165532,0.003897325,0.049288634,0.005982374,0.01433167,0.050673578,0.003008343,0.000712437,0.014759422,0.051066313,0.015595918,5.84E-05,0.000236407,3.77E-05,0.001340115,1.00E-05,0.000607807,4.37E-07,1.13E-06,7.83E-06,8.95E-07,5.93E-06,2.22E-06,4.12E-05,3.00E-07,2.64E-05,1.17E-05,0.000003893,0.997666001,0.982965767,0.017034274,0.837437511,0.156286523,0.006275976,0.036653079,0.001367656,0.022917548,0.001189119,0.000152351,0.00188722,0.009085093,0.002991816,0.000366107,0.000959368,0.000681627,0.002335911,0.383660168,0.251009524,0.076043822,0.286950558,0.098884478,0.647859395,0.236335769,0.016920317
bottlenecks/Unlabelled Clothes/Bottoms/jeans1222.jpg.txt,0.000710075,0.000385538,0.20037581,0.003614547,0.049447358,0.4285703,0.296359152,0.003936093,0.002936595,0.006883516,0.000342836,7.38E-05,0.002554879,0.001328419,0.00238041,0.00010069,8.87E-05,1.64E-05,0.001715369,5.45E-05,0.001340825,7.20E-05,7.69E-06,0.000116426,2.06E-05,2.28E-05,1.32E-05,0.000291836,3.18E-06,7.53E-05,2.10E-05,4.25E-05,0.996097565,0.943485618,0.056514371,0.840581536,0.117595002,0.041823398,0.095711418,0.003114487,0.064694315,0.002548982,0.002919634,0.004316161,0.016188558,0.002879089,0.000260739,0.002654496,0.004813338,0.002726857,0.015912466,0.010387631,0.025450742,0.945522368,0.203665197,0.492175043,0.299431503,0.004728233
bottlenecks/Unlabelled Clothes/Bottoms/jeans485.jpg.txt,0.000463681,0.001282841,0.170065209,0.002858324,0.073844329,0.29506141,0.431361526,0.003808789,0.0057659,0.002254281,0.000608327,0.000219599,0.001529419,0.007016742,0.003819755,3.99E-05,0.000239214,0.000101088,0.00262415,0.000209729,0.002063256,0.000254486,3.75E-05,0.000329458,2.03E-05,5.06E-05,3.67E-05,0.000131907,2.97E-05,0.000306353,0.000123981,0.00010531,0.99333632,0.982014775,0.017985266,0.610269547,0.285036653,0.104693852,0.162186936,0.012504734,0.186237946,0.01876547,0.008474479,0.010765,0.037554808,0.014865967,0.000659116,0.015702544,0.014607519,0.014636584,0.09584105,0.016594982,0.098354831,0.774572492,0.160476819,0.625448585,0.206123605,0.007951102
bottlenecks/Unlabelled Clothes/Bottoms/chinos264.jpg.txt,0.012266498,0.07241793,0.148767799,0.013711445,0.697758555,0.004028494,0.002390962,0.000621254,0.003084885,0.023384575,0.001441805,0.000222275,0.002868707,0.007995962,0.008942784,9.61E-05,0.000782987,7.16E-05,0.074863888,0.000135075,0.006183237,3.00E-05,1.31E-05,2.92E-05,3.94E-05,1.16E-05,7.14E-06,0.003476485,4.98E-07,7.87E-05,1.69E-05,2.69E-05,0.914233327,0.958723068,0.041276909,0.348112613,0.607120931,0.044766523,0,0,0,0.00590647,0.000446117,0.002811562,0.006384061,0.004232126,0.000164795,0.000692823,0.001866207,0.006218907,0.04414887,0.012568552,0.876469672,0.060593981,0.131697536,0.408781916,0.394527584,0.064992957
bottlenecks/Unlabelled Clothes/Bottoms/chinos780.jpg.txt,0.008729621,0.008329453,0.482039362,0.014373031,0.38742584,0.004594406,0.024239985,0.002954459,0.005439242,0.035837948,0.000894387,0.000113129,0.003636414,0.018128596,0.003137216,0.000126886,0.000961438,4.60E-05,0.011231518,0.000382031,0.009103658,5.06E-05,1.65E-05,0.000463843,3.74E-05,5.57E-05,2.55E-05,0.003570399,2.50E-05,0.000378946,0.000163925,0.000114063,0.973373413,0.988986611,0.011013364,0.447584122,0.468570501,0.08384534,0,0,0,0.024907939,0.000903328,0.003799582,0.008390465,0.010140969,0.000483116,0.001335704,0.003379537,0.004730938,0.584080041,0.105699576,0.090128526,0.21536094,0.042115081,0.491390348,0.456956416,0.009538192
bottlenecks/Unlabelled Clothes/Bottoms/chinos285.jpg.txt,0.018160971,0.004078005,0.714712203,0.002176854,0.048834328,0.052927747,0.087534003,0.002054362,0.001924897,0.008943369,0.008237584,0.002320934,0.02346433,0.021277774,0.003233839,0.000118787,0.000648483,3.04E-05,0.00074806,0.000043534,0.001390246,1.99E-05,8.19E-06,2.38E-05,3.86E-06,6.43E-06,2.23E-05,9.43E-05,7.74E-07,0.00012538,2.79E-05,7.68E-06,0.996798754,0.960630715,0.039369304,0.820482731,0.163432613,0.016084628,0.082004443,0.001672883,0.02027484,0.006019427,0.003214148,0.003638328,0.00735442,0.004524021,0.000283806,0.001686483,0.009000153,0.009715439,0.076280832,0.031167839,0.179078266,0.703757644,0.05093101,0.527799487,0.413358957,0.007910475
bottlenecks/Unlabelled Clothes/Bottoms/jeans362.jpg.txt,7.35E-05,0.000383654,0.040599719,0.001015551,0.028954705,0.724256456,0.202507108,0.00055293,0.000442028,0.000188636,7.70E-05,2.75E-05,0.000306803,0.000434551,0.000173221,6.50E-06,2.26E-05,5.86E-05,0.001597958,0.000193185,0.003775278,2.68E-05,4.06E-06,0.000264878,2.48E-05,0.000104561,8.96E-06,0.000456386,1.23E-05,0.000100113,7.95E-05,5.82E-05,0.993211627,0.981114805,0.018885266,0.838206053,0.114183322,0.047610581,0.175809518,0.011848598,0.510997772,0.006272803,0.002494521,0.005591116,0.019294458,0.003207456,0.00016887,0.002184475,0.009225827,0.002349647,0.019130711,0.00539702,0.005243213,0.967879415,0.079424024,0.675229132,0.226293325,0.019053597
bottlenecks/Unlabelled Clothes/Bottoms/chinos501.jpg.txt,0.031244298,0.184990659,0.289142132,0.110117264,0.014790027,0.076723695,0.142963469,0.006250666,0.002463469,0.014771794,0.004444542,0.035871573,0.028638028,0.015742874,0.041727733,0.000117773,0.003350812,4.93E-05,0.005384459,0.000558616,0.001751653,0.00013325,6.16E-06,2.80E-05,1.55E-05,0.000108418,0.000325889,0.002642792,4.39E-07,0.000143193,5.13E-05,2.12E-05,0.985429108,0.200167075,0.79983294,0.79824245,0.145002991,0.056754537,0.082119502,0.004864176,0.014173645,0.001440292,0.001211636,0.00098528,0.007307122,0.006441861,0.001014219,0.000409509,0.006996477,0.00042242,0.038508203,0.140197352,0.090219311,0.73065275,0.037427928,0.673567057,0.203739449,0.085265547
bottlenecks/Unlabelled Clothes/Bottoms/jeans483.jpg.txt,0.002545164,0.017338084,0.420784831,0.03224542,0.170768932,0.014412532,0.024410091,0.005320662,0.004212855,0.264515966,0.001367486,0.000065281,0.012457429,0.025006754,0.004509609,3.89E-05,0.000570206,3.90E-05,0.010536769,0.000045712,0.007232446,6.16E-06,0.000011817,4.81E-05,0.000011278,0.000051864,7.46E-06,0.000102753,9.48E-07,0.000101538,0.000008772,1.94E-05,0.981205821,0.991855502,0.008144437,0.775683522,0.203407839,0.020908628,0.059069354,0.00106336,0.010029366,0.002391865,0.000763084,0.001357113,0.006295045,0.002617157,0.000235692,0.001010645,0.002089758,0.039933637,0.119744033,0.053532843,0.462140948,0.32464847,0.025177514,0.522895396,0.446034759,0.005892382
bottlenecks/Unlabelled Clothes/Bottoms/jeans1336.jpg.txt,0.163815841,0.05153219,0.09662725,0.016830064,0.117721841,0.04053453,0.226357862,0.013163362,0.046378624,0.171356306,0.002605358,0.001691134,0.035157863,0.010190326,0.00584019,0.000197151,0.000529153,0.000172182,0.003632195,0.000219437,0.00259011,0.000054759,3.73E-06,0.000576627,2.76E-05,5.32E-05,0.000324134,0.000356865,2.30E-06,0.000290891,6.94E-05,0.000227585,0.99086982,0.97358352,0.026416479,0.81252569,0.177512467,0.009961854,0.072470032,0.001946027,0.035920683,0.001711556,0.001544327,0.007247913,0.003994143,0.003214134,0.00084519,0.004248824,0.002892128,0.056034561,0.253583551,0.174599722,0.180655614,0.335126549,0.173572645,0.705780685,0.112154983,0.008491763
bottlenecks/Unlabelled Clothes/Bottoms/jeans727.jpg.txt,8.91E-05,0.000159222,0.080700651,0.000779837,0.015750591,0.644482255,0.253596634,0.0006875,0.000550409,0.000288071,5.77E-05,0.000124641,0.000685277,0.001528523,0.000513099,0.000006538,3.31E-05,1.90E-05,0.002628122,9.11E-05,0.000618369,0.000123318,9.91E-06,4.59E-05,4.25E-06,1.39E-05,2.25E-05,7.80E-05,5.99E-06,0.000108758,5.66E-05,1.88E-05,0.99612242,0.97917217,0.020827835,0.898975015,0.078585275,0.022439711,0.137212798,0.003652028,0.2673482,0.006006971,0.0038576,0.004181224,0.029010614,0.01852365,0.000199642,0.007877452,0.011545654,0.012354907,0.035007633,0.011327866,0.031763274,0.909546256,0.321055234,0.463113427,0.21234411,0.003487228
bottlenecks/Unlabelled Clothes/Bottoms/shorts308.jpg.txt,0.67799747,0.026820267,0.055577003,0.015632987,0.009716529,0.064720437,0.024583112,0.008921432,0.003956029,0.002091843,0.065006472,0.018825037,0.012571234,0.001214544,0.012324845,4.07E-05,0.002276167,0.000228051,0.012696312,0.000359188,0.001261531,0.000432603,1.46E-05,0.000174352,8.95E-06,8.15E-05,0.00187996,0.001399031,2.94E-06,0.005156335,0.000541446,0.000148533,0.973338485,0.053479265,0.946520746,0.60672015,0.276781917,0.116497926,0.009470175,0.00218396,0.069622204,0.002073839,0.013990762,0.002798552,0.00788764,0.00850909,0.019683778,0.001884351,0.00478693,0.033143602,0.020275256,0.488275945,0.012377579,0.44592762,0.047918819,0.754496217,0.153944567,0.043640431
bottlenecks/Unlabelled Clothes/Bottoms/jeans941.jpg.txt,0.000063609,0.000298166,0.685227692,0.00042274,0.009385842,0.183001444,0.116488196,0.000796289,0.000101863,0.000314682,0.000153427,3.60E-05,0.000433734,0.003098013,0.000177708,6.37E-07,1.22E-05,0.000004601,0.000623381,4.86E-06,0.000126149,0.000007609,2.19E-07,4.09E-06,1.35E-07,1.04E-06,9.41E-07,3.85E-05,1.46E-07,1.17E-05,0.000002879,5.85E-07,0.999161124,0.956619382,0.043380588,0.823316991,0.162674248,0.014008739,0.01714736,0.000475539,0.033916704,0.00206918,0.001197848,0.00175951,0.006160423,0.000494637,7.06E-05,0.000668128,0.004101191,0.013765999,0.003041997,0.012855874,0.025650458,0.944685698,0.047053058,0.744285226,0.205314323,0.003347428
bottlenecks/Unlabelled Clothes/Bottoms/chinos71.jpg.txt,0.000361354,0.000993325,0.936847031,0.003076295,0.005602791,0.018230721,0.019411178,0.00132982,0.000594489,0.007932376,0.000194087,4.13E-05,0.002529642,0.00260182,0.000251806,1.97E-06,7.47E-05,1.33E-05,0.000552586,1.79E-05,0.001727241,3.61E-05,5.82E-06,1.95E-05,6.79E-07,4.90E-06,8.38E-06,3.59E-05,7.23E-07,6.44E-05,3.21E-05,6.25E-06,0.997399569,0.846389413,0.153610557,0.809551001,0.184356466,0.006092522,0.027792472,0.00074961,0.015989509,0.0027407,0.003018695,0.001625028,0.00558895,0.001038441,3.24E-05,0.00060868,0.004806255,0.055591133,0.061488636,0.062061343,0.126361296,0.694497526,0.021124471,0.730978549,0.242218614,0.005678473
bottlenecks/Unlabelled Clothes/Bottoms/chinos588.jpg.txt,0.012276714,0.03545256,0.462001324,0.013743264,0.066110373,0.126963526,0.079909891,0.026434442,0.01224769,0.020689957,0.011735523,0.006977625,0.073183514,0.02826619,0.023514496,0.000493028,0.002871801,5.57E-05,0.002284008,0.00011485,0.002289986,0.000213062,0.000032422,6.21E-05,8.60E-06,2.35E-05,4.12E-05,0.000230693,1.38E-06,0.000156534,4.98E-05,4.13E-05,0.991523027,0.750357747,0.249642238,0.626591861,0.339882225,0.033525981,0.017521964,0.001267294,0.021903921,0.00330222,0.002304838,0.003875128,0.019620501,0.003239517,0.000645215,0.002453192,0.007641679,0.006215534,0.031806171,0.209527254,0.267463833,0.484987199,0.032601073,0.605764806,0.352291584,0.009342575
bottlenecks/Unlabelled Clothes/Bottoms/jeans104.jpg.txt,0.624429643,0.062193822,0.056847479,0.010138239,0.068379492,0.047518212,0.033862766,0.019400923,0.005596366,0.00843327,0.010916953,0.003787325,0.037892666,0.006490227,0.004048114,6.44E-05,0.007972741,0.000113665,0.015512203,0.001084006,0.040053733,0.000971441,7.44E-06,0.001540949,7.08E-05,0.000239109,0.000375783,0.002749338,6.77E-06,0.00277387,0.000532083,9.50E-05,0.925901175,0.802397668,0.197602347,0.565911055,0.402059823,0.032029167,0.147425458,0.005320736,0.037613504,0.002363025,0.007303569,0.012384024,0.009295301,0.007039619,0.002466812,0.001977028,0.00936503,0.014522867,0.513360798,0.073091649,0.08088354,0.318141192,0.116707981,0.691975892,0.177105412,0.014210706
bottlenecks/Unlabelled Clothes/Bottoms/shorts50.jpg.txt,0.020317845,0.101124272,0.195114017,0.013995328,0.126232624,0.160768479,0.183278933,0.019861413,0.015730906,0.125492021,0.003792801,0.004770518,0.020618212,0.002395135,0.006053854,0.000453661,0.00048261,0.000123897,0.001064676,0.000247298,0.00072057,2.98E-05,5.00E-06,0.000031896,6.43E-06,2.22E-05,6.10E-05,0.000528046,4.55E-07,0.000117192,0.000189032,0.000088606,0.996281326,0.099175476,0.900824547,0.739342213,0.251270384,0.009387422,0.013534784,0.00227293,0.039027534,0.002270955,0.002673754,0.002592853,0.008696894,0.002111851,0.002282563,0.00162407,0.001288205,0.016282069,0.017937727,0.562507629,0.024262322,0.379010171,0.102335095,0.743819773,0.133599654,0.020245483
bottlenecks/Unlabelled Clothes/Bottoms/jeans1179.jpg.txt,0.000693101,0.001043598,0.206992164,0.0001184,0.22385174,0.353727639,0.185859337,0.005711782,0.000455524,0.000674641,0.00091759,0.005069943,0.001260093,0.013094345,0.000521703,8.36E-06,0.00005089,2.99E-05,0.014997525,1.83E-05,0.001247583,0.00023073,7.54E-06,0.000146987,4.80E-06,0.000009257,4.43E-05,0.001586644,2.61E-06,0.000365312,0.000381845,0.000026804,0.980849087,0.958001196,0.041998856,0.890856087,0.069575638,0.03956829,0.114332616,0.001526517,0.179299846,0.000539277,0.00166851,0.00159803,0.025061829,0.003986377,7.66E-05,0.000922516,0.00304506,0.046676062,0.0275924,0.019473091,0.07666254,0.829595864,0.152885348,0.530790746,0.267952442,0.048371442
bottlenecks/Unlabelled Clothes/Bottoms/chinos682.jpg.txt,0.569322586,0.240885466,0.031675857,0.033921104,0.014426615,0.010356335,0.008389191,0.007483715,0.003246057,0.053100895,0.010987978,0.000463281,0.010259595,0.003347195,0.002103246,3.08E-05,0.059768356,0.000517889,0.005330831,0.000436101,0.010870981,0.000297332,1.01E-05,0.00075379,3.91E-05,0.000178371,0.003159232,0.002357985,1.12E-05,0.001438849,0.000122012,0.000100876,0.914606869,0.91954124,0.080458768,0.408070266,0.556430757,0.03549894,0,0,0,0.003301703,0.002229926,0.005338798,0.002788833,0.008232344,0.007545312,0.001674391,0.003563907,0.094609708,0.147956818,0.377126217,0.102164857,0.278142422,0.0660806,0.385971665,0.53836453,0.009583254
bottlenecks/Unlabelled Clothes/Bottoms/jeans125.jpg.txt,0.006574313,0.003271223,0.243619338,0.004956931,0.497435808,0.007298192,0.167970106,0.003824768,0.002981242,0.040369637,0.000409332,0.000224362,0.004731301,0.014279606,0.001871766,0.000182025,0.00061625,0.00013828,0.018657967,0.001758457,0.012122778,7.50E-05,1.25E-05,0.000413623,0.00011939,0.000229609,2.59E-05,0.000724999,8.82E-06,0.000235912,0.000178606,0.000220592,0.964461207,0.993986607,0.006013364,0.758982301,0.211188123,0.02982961,0.124580838,0.019591915,0.133768842,0.012751599,0.002329884,0.007151576,0.038237467,0.023105467,0.001325185,0.006690946,0.00913837,0.022698062,0.443313152,0.026138943,0.21756424,0.290285677,0.062613361,0.693265081,0.23110646,0.013015063
bottlenecks/Unlabelled Clothes/Bottoms/shorts346.jpg.txt,0.007642092,0.00409877,0.649973512,0.011520648,0.026315041,0.037318509,0.064440079,0.03656584,0.004720937,0.050638679,0.045612071,0.014214641,0.031285949,0.007328077,0.008213622,0.000111461,0.008182309,0.000526965,0.003362768,0.000262658,0.005366035,9.20E-05,0.00013862,0.000222994,1.65E-05,0.000114719,0.002376242,0.002021557,1.74E-05,0.000792258,0.000644804,0.000394355,0.975467861,0.13681905,0.863180935,0.568238199,0.367721438,0.064040355,0.018081823,0.001946883,0.039587457,0.001910269,0.002229992,0.005377532,0.01645715,0.004796503,0.006274563,0.002496694,0.005476812,0.043507762,0.047373511,0.200736463,0.08386939,0.624512851,0.09027613,0.746335626,0.147883266,0.015505004
