bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
bottlenecks/Unlabelled Clothes/Shoes/shoes153.jpg.txt,0.003367455,0.001006648,0.136255533,0.3167561,0.290765584,0.021629958,0.066296831,0.004656084,0.001635779,0.092869416,0.003075984,0.005224781,0.05254446,0.000109655,0.001729886,0.002075868,0.153325602,0.012040425,0.020863326,0.708500147,0.007967815,0.002020691,0.031716514,0.000228634,0.00077395,0.000505866,0.000422854,0.001048321,0.002074287,0.000306485,4.29E-05,0.001920537,0.056241628,0.024888711,0.03996383,0.054975677,0.021291342,0.006985238,0.01013311,0.841762185,0.031745773,0.084091172,0.231067985,0.421576023,0.066755265,0.040365826,0.715516508,0.004263331
bottlenecks/Unlabelled Clothes/Shoes/shoes823.jpg.txt,0.000337371,0.000369253,0.752084553,0.204576001,0.002951999,0.000096211,0.003687769,0.001209503,0.001328282,0.003114582,7.21E-05,0.002769699,0.025160434,0.000749723,0.000240007,0.001252513,0.051639821,0.00145196,0.125950202,0.095945939,0.018826019,0.008328309,0.007597225,0.000977142,2.28E-05,1.75E-05,0.000107816,0.000116632,0.010999954,0.003513362,3.70E-06,0.000173312,0.674328446,0.243481264,0.127290607,0.114888981,0.049857382,0.000182492,0.447779298,0.016520053,0.01297413,0.001110424,0.083524376,0.266838014,0.815383792,0.00138316,0.043363616,3.03E-05
bottlenecks/Unlabelled Clothes/Shoes/shoes2598.jpg.txt,0.001591254,0.000966132,0.849214077,0.056666449,0.055976238,0.000710665,0.010012277,0.000564263,0.000798464,0.002601977,0.001369817,0.000466403,0.016439617,0.000773956,0.000282857,0.001565571,0.02420383,0.000242743,0.048106395,0.027479695,0.015217974,0.002644213,0.014390067,2.64E-05,0.000495412,0.000031127,3.26E-05,8.78E-05,0.00039237,3.54E-05,4.82E-06,0.000989697,0.865619361,0.073493213,0.227082938,0.284593701,0.048955295,0.008281431,0.268461019,0.089132354,0.075192519,0.00688441,0.040098339,0.531917989,0.866329253,0.027073894,0.048371624,0.002098473
bottlenecks/Unlabelled Clothes/Shoes/shoes318.jpg.txt,0.004799086,0.000111783,0.538047552,0.05371087,0.349076897,0.001696998,0.013648802,0.001836777,0.002511361,0.023366222,0.000781415,0.003458218,0.004227398,0.000293899,2.95E-05,0.002403167,0.378994376,0.000139616,0.050617043,0.02054918,0.081864573,0.003530609,0.044207852,0.000321638,0.000381305,0.000370347,0.000261086,0.000174012,0.000819692,2.22E-05,2.15E-07,0.000485641,0.417260647,0.161374956,0.021698851,0.326201975,0.450794041,0.006469848,0.004887712,0.028572628,0.052714393,0.023168046,0.322237343,0.141935527,0.066253886,0.072994605,0.356681019,0.006023933
bottlenecks/Unlabelled Clothes/Shoes/shoes2357.jpg.txt,0.057388142,0.000148457,0.024361398,0.162978336,0.712273836,0.000832291,0.003930595,9.08E-05,0.000368156,0.000182863,0.000320906,0.014973875,0.020891432,0.000386754,7.64E-06,0.000864467,0.153266609,2.27E-05,0.60388273,0.000757165,0.030406771,0.001356706,0.093392424,0.000019965,0.001461366,3.07E-06,2.39E-05,0.000759782,0.000794926,6.93E-09,3.23E-10,0.001001438,0.112850353,0.074922405,0.003434804,0.550771475,0.128981277,0.139225036,0.092218407,0.010446507,0.103872486,0.001156876,0.158457041,0.089449808,0.005008324,0.295239568,0.157397062,0.07608939
bottlenecks/Unlabelled Clothes/Shoes/shoes1670.jpg.txt,0.002771297,2.17E-05,0.944581151,0.015108116,0.025062766,0.000459613,0.003292838,0.000384685,0.000998537,0.000341596,0.000115459,0.000502155,0.002870728,0.002389361,3.60E-06,0.001096505,0.468747109,7.27E-06,0.094146334,0.001299883,0.005927254,0.001777174,0.016071461,5.86E-06,0.00025095,1.34E-05,3.19E-05,0.000242377,3.55E-05,6.38E-07,8.59E-11,0.000236117,0.411206812,0.048591986,0.03941742,0.520229876,0.312310427,0.002142325,0.072449729,0.004858245,0.045016497,0.001848433,0.695841014,0.305200696,0.101060361,0.017379556,0.031288359,0.001581057
bottlenecks/Unlabelled Clothes/Shoes/shoes1120.jpg.txt,0.01983992,0.002697926,0.230019137,0.40060088,0.217312679,0.003276922,0.030911384,0.002058216,0.003910204,0.020270458,0.002366414,0.00288284,0.054974653,0.004351538,0.002217525,0.002309267,0.109457828,0.000839012,0.024601122,0.034534659,0.00526658,0.00612133,0.004207024,0.000320984,0.000234821,0.00276091,0.000248546,0.00026632,0.003262529,0.000819708,3.27E-06,0.001499529,0.805555821,0.161438778,0.15346241,0.278997958,0.135664046,0.002523958,0.134631321,0.133281514,0.014073151,0.011679857,0.150987715,0.361647278,0.706445038,0.020398622,0.135447279,0.000160649
bottlenecks/Unlabelled Clothes/Shoes/shoes1705.jpg.txt,0.001670496,0.000819949,0.051144242,0.589033425,0.098901309,0.009181301,0.026807906,0.000733349,0.001249914,0.046586361,0.002464981,0.020254377,0.14421162,0.001004558,0.000534078,0.005402193,0.840064764,0.000367675,0.008630776,0.098747022,0.004924062,0.000665344,0.004234574,0.00020721,6.00E-05,0.000109989,0.0002665,0.000100256,0.002963448,6.95E-06,1.52E-06,0.00045937,0.038190685,0.850849152,0.001032694,0.031084562,0.020248726,0.013097146,0.017902402,0.065785378,0.006812979,0.030547744,0.182373777,0.114367813,0.141867399,0.038877331,0.411756724,0.012203201
bottlenecks/Unlabelled Clothes/Shoes/shoes2457.jpg.txt,0.177943438,0.099490188,0.295387417,0.257894129,0.05544579,0.005663077,0.032625247,0.002092271,0.011425948,0.016791813,0.011481086,0.007708978,0.015524512,0.002307567,0.002651187,0.005567415,0.105254434,0.001064592,0.028852116,0.137598261,0.003472882,0.016973116,0.01132574,0.001083107,0.001059167,0.004596385,0.000366239,0.00030741,0.001735907,0.000152719,7.35E-06,0.001011509,0.68513906,0.016116664,0.225547284,0.338244259,0.062907271,0.045748383,0.098538049,0.212898076,0.013342908,0.014015206,0.122991115,0.381440401,0.81319505,0.031773981,0.055024959,0.00247087
bottlenecks/Unlabelled Clothes/Shoes/shoes867.jpg.txt,0.000885047,0.000483983,0.315943122,0.084693626,0.003489985,0.012079203,0.013490005,0.006161497,0.009816581,0.026563611,0.001208536,0.317966133,0.170681879,0.020618307,0.003032843,0.012885585,0.479612082,0.000480277,0.148944795,0.045912385,0.050205462,0.018041886,0.193245277,0.00200962,0.002617632,5.14E-05,0.00139073,0.016084757,0.005896505,0.003837621,6.04E-06,0.003808341,0.027855251,0.002710233,0.026246693,0.675757051,0.28930229,0.001494329,0.000772419,0.003716962,0.032822657,0.03715115,0.879785776,0.160154104,0.010324752,0.035815392,0.484975636,0.001186548
bottlenecks/Unlabelled Clothes/Shoes/shoes1313.jpg.txt,0.028592294,0.004506665,0.870136261,0.003822512,0.032911819,0.001254687,0.040222608,0.000505075,0.006511738,0.003304498,0.000949396,0.000647928,0.001373912,0.003627897,0.000312014,0.001320622,0.605830491,0.000299383,0.010790532,0.010989989,0.032991931,0.006435692,0.020841254,0.001016242,0.002341743,5.44E-05,0.000828885,0.001063945,0.000591114,0.000278003,0.000000423,0.000937257,0.304708749,0.001922721,0.005080319,0.554826677,0.433215559,0.000338241,0.00273345,0.001883084,0.039318994,0.01939531,0.509836555,0.334581941,0.321246177,0.068190046,0.091964424,0.000460876
bottlenecks/Unlabelled Clothes/Shoes/shoes2407.jpg.txt,0.004237942,0.009856214,0.000588623,0.980466068,0.001388172,9.99E-06,9.24E-05,4.26E-07,9.10E-05,1.56E-05,0.000114824,0.000839521,0.002108513,1.15E-06,8.30E-05,0.000106368,0.003901682,6.57E-06,0.07442724,0.904097021,0.000196021,0.00070407,8.59E-05,8.90E-06,0.000082471,2.69E-06,2.87E-05,7.25E-06,5.79E-05,1.33E-08,1.76E-10,1.27E-05,0.016380826,0.08044526,0.230941638,0.047939342,0.020387441,0.261452168,0.192423806,0.166410357,0.008653234,0.009713095,0.155023605,0.124077328,0.067517951,0.336438716,0.111735664,0.126602888
bottlenecks/Unlabelled Clothes/Shoes/shoes3190.jpg.txt,0.007392691,0.000057421,0.260561317,0.267925054,0.338975847,0.000549443,0.01586978,0.000189899,0.000332855,0.002085891,0.0020067,0.005201477,0.098163247,0.000189282,1.96E-05,0.000479488,0.782910228,4.20E-06,0.01631105,0.026977772,0.001660719,0.000317059,0.006741755,1.17E-05,9.34E-05,3.47E-05,3.60E-05,0.000178055,4.85E-05,6.09E-07,8.32E-08,0.000176125,0.16449818,0.663023114,0.009909474,0.127866849,0.024031073,0.01336792,0.122616835,0.03918479,0.031652417,0.007231282,0.04825018,0.072921239,0.069548659,0.188291758,0.17394492,0.022488568
bottlenecks/Unlabelled Clothes/Shoes/shoes1053.jpg.txt,0.025205914,0.003989536,0.430925995,0.038811337,0.38741672,0.000620579,0.005976208,0.005412445,0.010922533,0.057694577,0.00400164,0.002583158,0.020514898,0.001357555,0.001363524,0.00320332,0.125110477,0.002257907,0.019168293,0.029014673,0.008776441,0.003671102,0.003131836,0.000708206,0.0012374,0.000470558,0.000373257,0.000408872,0.001426139,0.000409931,3.15E-06,0.00104968,0.802781999,0.003075121,0.064884521,0.760008574,0.095082782,0.000774071,0.005037922,0.071136974,0.047326751,0.055073924,0.403882861,0.900446475,0.393552989,0.032663558,0.230475158,0.000249654
bottlenecks/Unlabelled Clothes/Shoes/shoes2829.jpg.txt,0.003761178,0.000750326,0.818150282,0.05397322,0.057358518,0.005337727,0.040003356,0.002184002,0.000452515,0.0035611,0.000354182,0.00482439,0.005402097,0.002103449,0.00035584,0.0014279,0.211328059,0.002079977,0.057573322,0.310449034,0.009503066,0.039388575,0.012567032,0.000482095,0.000274057,4.65E-05,0.00035829,0.000133876,0.008310597,0.003160661,1.85E-05,0.003487565,0.34083876,0.015616939,0.119594008,0.223617584,0.163171992,0.000442754,0.408291549,0.069265179,0.018993745,0.022839913,0.160813958,0.452256918,0.850549936,0.013544911,0.078598976,9.18E-05
bottlenecks/Unlabelled Clothes/Shoes/shoes1004.jpg.txt,0.005738844,0.002532013,0.653495193,0.290833473,0.022811538,0.002107158,0.003499933,0.000210354,0.000428578,0.002567122,0.003484616,0.002066248,0.004232723,0.004315096,0.001569608,0.000107606,0.006034082,0.000747733,0.044375021,0.022529224,0.001905207,0.002709928,0.004848993,4.46E-05,0.000106373,0.00010671,2.06E-05,3.17E-05,8.18E-05,0.000247724,5.12E-06,0.00030394,0.915901303,0.034780614,0.34817934,0.107949764,0.03372753,0.004093304,0.289712668,0.181556761,0.015954189,0.008522557,0.039657012,0.601537764,0.970253944,0.022188878,0.023633352,0.002552657
bottlenecks/Unlabelled Clothes/Shoes/shoes1557.jpg.txt,0.000597652,0.000197191,0.009920511,0.059186954,0.001991961,0.205035389,0.016733382,0.060138378,0.065784708,0.011985149,0.00119846,0.14945513,0.022397438,0.050227374,0.041263472,0.303886801,0.554015517,0.008376624,0.074832842,0.013722591,0.051670659,0.131260827,0.083096743,0.054876287,0.008335636,2.73E-05,0.000308626,0.005528776,0.003946212,0.001070151,0.000106144,0.001386135,0.007438918,0.00001644,0.010363384,0.113521457,0.874287248,0.000251572,2.20E-05,0.001537824,0.023269665,0.094269656,0.94530052,0.512451589,0.003970854,0.030412478,0.813225627,0.00486754
bottlenecks/Unlabelled Clothes/Shoes/shoes3086.jpg.txt,0.002961781,0.001214963,0.035867609,0.049506895,0.000429581,0.001376347,0.001445983,0.000211834,0.000605003,0.000641338,0.000217239,0.349628955,0.535170734,0.000870253,8.30E-05,0.019768519,0.674974203,2.47E-07,0.08496479,0.209221721,0.008681746,0.002951788,0.005295102,6.59E-05,0.000147843,0.000185295,0.00020414,0.003486048,9.56E-05,1.04E-07,4.56E-09,0.002476343,0.007249016,0.09209393,0.012244449,0.248866558,0.009331083,0.364761323,0.169659674,0.103042953,0.015913148,0.009480124,0.040555608,0.02260495,0.025707388,0.159451529,0.013506806,0.497071594
bottlenecks/Unlabelled Clothes/Shoes/shoes110.jpg.txt,0.022882845,0.001594222,0.71096921,0.010178094,0.195292682,7.41E-05,0.002496945,0.002033991,0.00346698,0.002783457,0.002040134,0.002124348,0.039895527,0.001596392,6.04E-05,0.002510754,0.687685311,1.20E-05,0.109239928,0.01710017,0.002896068,0.002388881,0.015367076,0.003142546,0.004782914,4.14E-06,0.000288189,0.000191845,0.000126074,3.02E-07,1.14E-09,0.000375928,0.156398594,0.006638868,0.087696269,0.139490396,0.714001238,0.032286577,0.012816172,0.007070429,0.007232901,0.000722328,0.192511961,0.411180973,0.047932539,0.027470199,0.040940888,0.036864709
bottlenecks/Unlabelled Clothes/Shoes/shoes1828.jpg.txt,0.007523725,0.000187826,0.749520063,0.055355802,0.174051806,0.001511059,0.003795089,0.000194473,0.000267866,0.003036331,0.000569397,6.99E-05,0.001464807,0.002282984,5.72E-06,0.000163097,0.051951405,0.000064258,0.029415079,0.016931897,0.005159278,0.001335301,0.008239487,4.49E-06,0.000256159,4.75E-05,0.000125263,2.13E-05,9.27E-05,0.000011469,4.46E-09,0.000338544,0.886005878,0.072790891,0.094286881,0.254261434,0.159732848,0.005443279,0.355062693,0.058421992,0.013420095,0.00091348,0.076176122,0.169130072,0.799331486,0.019780438,0.031684917,0.001163838
bottlenecks/Unlabelled Clothes/Shoes/shoes1013.jpg.txt,0.002249548,0.000605369,0.416465074,0.008836579,0.418315053,0.052420519,0.022006806,0.010864094,0.011804057,0.008729961,0.000646415,0.002618278,0.00706143,0.032889839,0.000848104,0.00363898,0.803496599,0.000636022,0.044778623,0.007701365,0.033226881,0.015900167,0.048659157,0.005675101,0.000255556,4.17E-05,0.00039496,0.004688034,0.007761309,0.007115497,3.67E-06,0.001164326,0.018501135,0.00096204,0.004124192,0.282103896,0.711049676,0.00013425,0.000462775,0.001163186,0.02565952,0.02923773,0.763715804,0.256097108,0.015044861,0.024913609,0.295237571,0.000351349
bottlenecks/Unlabelled Clothes/Shoes/shoes1867.jpg.txt,0.003019306,0.002824496,0.020663429,0.692730904,0.00990269,0.001038352,0.003789446,0.000141083,0.000628522,0.004260703,0.000667883,0.010643064,0.24566035,0.002178354,0.001472719,0.000378747,0.152498066,0.000684079,0.056204781,0.430374533,0.005626004,0.002270538,0.012413823,0.000688095,0.000177943,0.001196925,8.83E-05,0.000136366,0.005909351,0.000117571,2.14E-05,0.004708531,0.326883704,0.924010515,0.001534691,0.01588193,0.00876601,0.002569756,0.012208977,0.03502807,0.008761955,0.011349788,0.071552679,0.049187344,0.104310915,0.100690559,0.469843417,0.006081547
bottlenecks/Unlabelled Clothes/Shoes/shoes199.jpg.txt,0.046220347,0.008334359,0.179418221,0.701087952,0.0253316,0.001616773,0.00301766,0.000704857,0.001358355,0.015295168,0.001897075,0.006257101,0.004791718,0.00232996,0.001895992,0.000442792,0.038718205,0.001506655,0.051625505,0.264848858,0.001979728,0.002473443,0.004527065,6.91E-05,0.000372343,0.000572484,9.40E-05,2.09E-05,0.000138676,3.81E-05,1.01E-06,0.000481372,0.632532418,0.29761833,0.062813781,0.049593058,0.027617224,0.003885726,0.148547381,0.409924507,0.006938973,0.015120037,0.022701355,0.362668365,0.587252855,0.03120444,0.344959855,0.001164114
bottlenecks/Unlabelled Clothes/Shoes/shoes3051.jpg.txt,0.002597433,0.000590892,0.067940295,0.565930426,0.24002476,0.001309234,0.010488109,0.000585899,0.000855366,0.029527472,0.005442977,0.003468905,0.069766991,0.000409066,0.000388995,0.000673145,0.428117067,7.94E-05,0.074618466,0.22621645,0.002745887,0.001392051,0.021087756,0.000137456,0.000203898,0.000558327,8.83E-05,0.000283848,0.001044552,6.57E-06,5.81E-07,0.00041224,0.243007138,0.84957248,0.002924643,0.067597508,0.010525157,0.012016015,0.005847047,0.051517118,0.015330363,0.026366256,0.042525593,0.085288428,0.033831142,0.066986576,0.635433614,0.009943157
bottlenecks/Unlabelled Clothes/Shoes/shoes969.jpg.txt,0.001192679,0.002538213,0.036471143,0.092491306,0.026261456,0.085688964,0.028272905,0.019299032,0.01934487,0.219858542,0.002411547,0.068500616,0.010538708,0.032505132,0.004016048,0.350608796,0.7467134,0.004214348,0.040787008,0.013278658,0.108469956,0.009063375,0.01777594,0.019950952,0.000669561,0.000132347,0.000529159,0.010184324,0.009140628,0.012741245,0.000222915,0.003239198,0.002887022,0.000365514,0.016128046,0.271423638,0.709257901,0.00119424,0.000203017,0.001427655,0.059182987,0.131232157,0.969913721,0.186837703,0.01237789,0.023985142,0.506004036,0.010645543
bottlenecks/Unlabelled Clothes/Shoes/shoes2963.jpg.txt,0.005902037,0.007222415,0.134693325,0.017452641,0.239301473,0.022057986,0.005679114,0.04660441,0.030643089,0.234764382,0.01039551,0.006696902,0.005656698,0.107004397,0.016560851,0.109364763,0.267502129,0.007559406,0.092728883,0.011027797,0.334967911,0.025627593,0.038750101,0.060052216,0.005043576,0.000122409,0.002169316,0.014102809,0.022929819,0.045922022,0.000115954,0.00779267,0.063585371,4.13E-05,0.006566729,0.345376581,0.647620738,0.000098926,8.51E-05,0.000210664,0.039555166,0.071567349,0.95920372,0.137792349,0.089763351,0.006469421,0.374203682,0.000830528
bottlenecks/Unlabelled Clothes/Shoes/shoes2992.jpg.txt,0.000373585,9.07E-05,0.009674942,0.844733536,0.002432203,5.40E-05,0.001182239,4.46E-05,6.76E-05,0.003580193,0.000179695,0.000284248,0.137006536,5.06E-05,0.000209898,3.54E-05,0.122952819,0.006660676,0.058923408,0.392715424,0.003431763,0.001071973,0.00128545,0.00031239,0.000044603,0.000475868,0.000090972,0.000203489,0.003042405,0.000142273,1.48E-05,0.002139014,0.406492621,0.4154917,0.012008936,0.025009798,0.001332715,0.002089291,0.309509605,0.234557807,0.012081691,0.026418584,0.024638731,0.224986762,0.703418434,0.01496689,0.406785131,0.000775095
bottlenecks/Unlabelled Clothes/Shoes/shoes3232.jpg.txt,0.076428361,0.011878472,0.200450972,0.119747527,0.300378949,0.095622011,0.060252562,0.001789744,0.040516503,0.044062514,0.003182839,0.011337285,0.012722192,0.004574112,0.008862603,0.008193321,0.700365543,0.001738653,0.020990586,0.001510346,0.013490587,0.013149107,0.0427594,0.004283584,0.008556856,5.64E-05,0.000497577,0.00030556,0.000278015,2.63E-06,4.07E-07,0.000462412,0.19155243,5.28E-05,0.000216161,0.014672245,0.984201014,0.000739844,0.000012168,0.000105808,0.011287468,0.044376276,0.77641499,0.090625495,0.019582193,0.143257216,0.207415015,0.000735211
bottlenecks/Unlabelled Clothes/Shoes/shoes669.jpg.txt,0.00686025,0.000314718,0.783022225,0.014073567,0.021393349,0.010440958,0.017091502,0.010524463,0.01052096,0.06982591,0.000568146,0.004505051,0.033142876,0.003603288,0.007936792,0.00617596,0.275157929,0.002729657,0.015523551,0.214268178,0.148062125,0.006175157,0.02637657,0.007797666,0.000493753,7.54E-05,0.000213862,0.015174031,0.00532287,0.01315466,2.09E-05,0.025383983,0.244069681,0.000166922,0.022618078,0.621786296,0.346047849,0.000624677,0.001182154,0.007573986,0.022410164,0.088988878,0.883939982,0.587144077,0.108729154,0.038050056,0.278900355,0.000179523
bottlenecks/Unlabelled Clothes/Shoes/shoes1270.jpg.txt,0.000332916,0.000040799,0.482452154,0.45323053,0.007018398,7.89E-05,0.001451445,0.000137876,2.99E-05,0.000393436,5.09E-05,0.000410485,0.054012392,0.000123543,1.47E-05,0.000221561,0.007798973,0.000123826,0.053197924,0.009570525,0.000776319,0.000773231,0.004992491,0.000018367,1.55E-05,0.000100057,8.70E-06,1.54E-05,0.002317939,2.24E-05,1.33E-06,7.56E-05,0.920191467,0.458748132,0.001695429,0.001469837,0.000140505,5.57E-05,0.532280207,0.005610222,0.016947653,0.00177457,0.005704869,0.117646821,0.98716706,0.00496538,0.13816756,0.000394692
bottlenecks/Unlabelled Clothes/Shoes/shoes2667.jpg.txt,0.017418575,0.001427196,0.051580038,0.496135235,0.369294405,0.001574032,0.033382621,0.000482415,0.001298576,0.01605135,0.003429682,0.001308578,0.006215365,0.000194964,0.000125532,8.14E-05,0.376582146,0.000511335,0.012361052,0.016168451,0.004260587,0.001858818,0.005730071,0.000050397,0.000822811,0.001154241,0.000314361,0.000179968,0.000869692,3.01E-06,0.000000061,0.001721476,0.577411532,0.436645508,0.00601811,0.030140931,0.015531578,0.060038425,0.03374638,0.417879075,0.020288797,0.006373567,0.134183213,0.19779712,0.070122272,0.138488546,0.400563836,0.038125377
bottlenecks/Unlabelled Clothes/Shoes/shoes1340.jpg.txt,0.023306916,0.000266376,0.78098613,0.007517334,0.168707863,0.001027624,0.01559256,0.000127279,0.000308695,0.000396973,0.000868872,0.000099681,0.00025925,0.000370251,5.97E-05,0.000104517,0.180939391,0.001290555,0.012369639,0.006278377,0.002844842,0.004121884,0.006481097,0.000094761,0.000126053,1.89E-05,0.000535631,0.000538288,0.00107102,2.34E-05,4.40E-07,0.000322882,0.782942891,0.078225754,0.097669683,0.501481891,0.263371319,0.006694483,0.03710831,0.015448547,0.023609873,0.017167896,0.484296709,0.443149537,0.468468666,0.076506443,0.063630521,0.000670122
bottlenecks/Unlabelled Clothes/Shoes/shoes275.jpg.txt,0.007555348,0.000952414,0.71187371,0.166824967,0.054889027,0.000838845,0.013668808,0.000308708,0.000292687,0.00485533,0.000944019,0.001947762,0.032590523,0.001317321,0.000429017,0.000711559,0.060098261,0.000684491,0.016836651,0.103834793,0.004492997,0.002611298,0.00285453,0.000157576,0.000124133,0.000267454,0.000043106,0.000169681,0.001013606,0.000234189,5.81E-06,0.000798504,0.805772841,0.186139077,0.07547041,0.0879803,0.020177143,0.001037268,0.494853497,0.134342328,0.01952767,0.007921137,0.027690111,0.512239337,0.923134685,0.014039449,0.047917735,0.000634951
bottlenecks/Unlabelled Clothes/Shoes/shoes1481.jpg.txt,0.002520872,0.000382259,0.455178738,0.017858623,0.119876199,0.063217536,0.29944548,0.003009413,0.005112419,0.010755046,0.000999213,0.007777723,0.0086541,0.001915343,0.000918712,0.002378339,0.468051076,0.048475925,0.061342679,0.09239579,0.028644722,0.019464422,0.023726167,0.000513167,0.00187656,0.000196436,0.000445273,0.000609201,0.01983477,0.002547872,0.000246405,0.00383863,0.227790922,0.065480046,0.190147102,0.416073442,0.105895437,0.003092731,0.035744097,0.183567151,0.040575799,0.031933036,0.334194988,0.403234094,0.094182737,0.050263066,0.653480649,0.001929463
bottlenecks/Unlabelled Clothes/Shoes/shoes916.jpg.txt,0.019136053,0.00144116,0.349846244,0.110393956,0.483688504,0.006321773,0.009821907,0.00016018,0.001811149,0.005096989,0.002796473,0.000218899,0.006400755,0.001562799,0.000285779,0.001017425,0.073460959,0.000528164,0.03465813,0.077390038,0.000628651,0.000823762,0.004004708,6.17E-06,0.00070375,5.38E-05,6.10E-05,4.01E-05,0.000146725,1.59E-06,1.92E-07,0.000369658,0.807122648,0.402095974,0.024632148,0.34522295,0.014638993,0.010825956,0.062714107,0.139869899,0.016357452,0.016653886,0.038886186,0.267270088,0.508103609,0.033415452,0.432044983,0.001285157
bottlenecks/Unlabelled Clothes/Shoes/shoes1152.jpg.txt,0.00059198,0.000273272,0.015436372,0.531997263,0.131612554,0.00029734,0.003408622,0.002226769,0.000372835,0.003037824,0.000580169,0.001684039,0.308101177,0.000136272,9.03E-05,0.000153255,0.458473593,0.000459471,0.056975182,0.014138032,0.00312516,0.000660851,0.012420379,0.000317821,0.000256267,0.000456686,7.31E-05,0.000718463,0.004695599,4.52E-06,8.34E-07,0.000684152,0.446539819,0.932947516,0.000462278,0.013275648,0.001234683,0.00202634,0.026407942,0.023645461,0.063155562,0.006094242,0.035774782,0.137456432,0.036470845,0.102224276,0.76289928,0.013138454
bottlenecks/Unlabelled Clothes/Shoes/shoes566.jpg.txt,0.003083017,0.003756341,0.095813297,0.010005886,0.550027549,0.281040847,0.017128067,0.000402138,0.002329035,0.012588844,0.00392101,0.002180041,0.016819304,0.000243943,0.00049853,0.000162185,0.832038939,0.000915426,0.015154361,0.008125702,0.017289549,0.006285367,0.028623331,2.94E-05,0.001896042,7.62E-05,0.000136171,0.000117518,0.000197268,1.41E-06,0.000000133,0.000213709,0.088899583,0.002223928,0.23264055,0.360853732,0.245278716,0.070457399,0.01190731,0.076638363,0.089370742,0.018317334,0.806953311,0.365055978,0.001115095,0.220619872,0.554983497,0.007059973
bottlenecks/Unlabelled Clothes/Shoes/shoes109.jpg.txt,0.020879135,5.31E-05,0.516012549,0.148727804,0.258638173,0.005891975,0.026974347,7.62E-05,0.000439979,0.00205269,0.00211047,0.00073059,0.012608789,0.002502169,8.18E-05,0.002220224,0.42966938,1.71E-05,0.046990644,0.025634473,0.002384561,0.001975394,0.221694022,1.55E-06,0.000369471,5.28E-06,0.000132684,5.42E-05,9.67E-05,5.87E-08,6.73E-10,0.00064054,0.270333946,0.638906598,0.018464683,0.133469492,0.093376927,0.013636543,0.039599482,0.062546268,0.014407069,0.003425778,0.138891012,0.060864411,0.119590588,0.190628499,0.066405393,0.038698889
bottlenecks/Unlabelled Clothes/Shoes/shoes1110.jpg.txt,0.007670699,0.000152815,0.72639817,0.006577752,0.079534903,0.006701063,0.116491363,0.002040198,0.002888208,0.006305353,0.000724952,0.003680743,0.032328513,0.003082982,0.000168438,0.005253859,0.476530433,0.003826803,0.063436307,0.176968589,0.0406656,0.032513607,0.095165871,0.001132017,0.00088023,0.000337648,0.002014175,0.001040402,0.007008282,0.002515986,3.89E-06,0.00365419,0.092306018,0.05971837,0.06975048,0.518307984,0.295077503,0.000561294,0.024486484,0.032097884,0.057487398,0.008676072,0.471564591,0.213164538,0.214595005,0.019817993,0.141237512,0.000563046
bottlenecks/Unlabelled Clothes/Shoes/shoes594.jpg.txt,0.026961263,0.010233205,0.018600494,0.004577509,0.896246851,0.006227588,0.014707062,0.001887569,0.002937992,0.011841266,0.001923288,0.002007359,0.001083268,8.09E-05,0.000375861,0.00030853,0.550788999,0.000170523,0.011163613,0.018421447,0.017177774,0.013689729,0.029847141,0.000669861,0.009647105,0.000954398,0.000288358,8.31E-05,0.002499682,5.67E-06,1.68E-07,0.001262793,0.343329638,0.005054696,0.044089198,0.597287834,0.20213303,0.089355283,0.002229668,0.059850376,0.010747226,0.017337782,0.178667769,0.405577183,0.052663811,0.210118264,0.138937563,0.048856258
